phase,trade_id,action,entry_time,exit_time,entry_price,exit_price,size,stop_loss,take_profit,pnl,pnl_pct,net_pnl,net_pnl_pct,exit_reason,conviction,regime,reasoning
training,BT-202503140000-20,LONG,2025-03-14T00:00:00+00:00,2025-03-14T15:00:00+00:00,81085.5,84328.92,0.01593124,79463.79,84328.92,51.67170244,0.04,49.29998163,0.00986,TAKE_PROFIT,95,BULL_TREND,"BULL_TREND: state_conf=0.93, trend_strength=1.00, adx=25.9, hurst=1.00"
training,BT-202503161200-21,SHORT,2025-03-16T12:00:00+00:00,2025-03-16T16:00:00+00:00,82367.9,84015.258,0.01584003,84015.258,79073.184,-26.09420014,-0.02,-28.46616815,-0.00569323,STOP_LOSS,92,BEAR_TREND,"BEAR_TREND: state_conf=0.65, trend_strength=1.00, adx=13.9, hurst=1.00"
training,BT-202503162000-22,SHORT,2025-03-16T20:00:00+00:00,2025-03-17T19:45:00+00:00,83064.3,84725.586,0.0156287,84725.586,79741.728,-25.96374051,-0.02,-28.32384971,-0.00566477,STOP_LOSS,91,BEAR_TREND,"BEAR_TREND: state_conf=0.63, trend_strength=1.00, adx=13.5, hurst=1.00"
training,BT-202503172000-23,SHORT,2025-03-17T20:00:00+00:00,2025-03-19T20:00:00+00:00,84436.2,85382.6,0.01529789,86124.924,81058.752,-14.4779231,-0.01120846,-16.81600838,-0.0033632,MAX_DURATION,94,BEAR_TREND,"BEAR_TREND: state_conf=0.83, trend_strength=1.00, adx=9.8, hurst=1.00"
training,BT-202503200000-24,SHORT,2025-03-20T00:00:00+00:00,2025-03-21T12:45:00+00:00,86809.8,83337.408,0.01483791,88545.996,83337.408,51.52303998,0.04,49.25088422,0.00985018,TAKE_PROFIT,95,BEAR_TREND,"BEAR_TREND: state_conf=0.92, trend_strength=1.00, adx=13.6, hurst=1.00"
training,BT-202503240800-25,LONG,2025-03-24T08:00:00+00:00,2025-03-26T08:00:00+00:00,86827.5,88106.7,0.00419531,85090.95,90300.6,5.36664055,0.01473266,4.70612875,0.00094123,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=15.7, hurst=1.00"
training,BT-202503261200-26,LONG,2025-03-26T12:00:00+00:00,2025-03-26T18:45:00+00:00,87914.9,86156.602,0.01481318,86156.602,91431.496,-26.04598477,-0.02,-28.36668722,-0.00567334,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=29.3, hurst=1.00"
training,BT-202503290400-27,SHORT,2025-03-29T04:00:00+00:00,2025-03-31T04:00:00+00:00,84125.8,81491.6,0.01540297,85808.316,80760.768,40.57450357,0.03131263,38.27861183,0.00765572,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.86, trend_strength=1.00, adx=25.9, hurst=1.00"
training,BT-202503310800-28,SHORT,2025-03-31T08:00:00+00:00,2025-03-31T14:15:00+00:00,81895.1,83533.002,0.01594639,83533.002,78619.296,-26.11862407,-0.02,-28.49281223,-0.00569856,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=0.71, trend_strength=1.00, adx=37.7, hurst=1.00"
training,BT-202504010000-29,SHORT,2025-04-01T00:00:00+00:00,2025-04-01T08:45:00+00:00,82517.5,84167.85,0.01574698,84167.85,79216.8,-25.98802844,-0.02,-28.35034543,-0.00567007,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=0.93, trend_strength=1.00, adx=33.6, hurst=1.00"
training,BT-202504011200-30,LONG,2025-04-01T12:00:00+00:00,2025-04-02T15:30:00+00:00,83880.0,87235.2,0.01541374,82202.4,87235.2,51.71618045,0.04,49.34241811,0.00986848,TAKE_PROFIT,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=28.4, hurst=1.00"
training,BT-202504021600-31,LONG,2025-04-02T16:00:00+00:00,2025-04-02T21:00:00+00:00,86709.5,84975.31,0.01505986,84975.31,90177.88,-26.11665861,-0.02,-28.44365812,-0.00568873,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=22.2, hurst=1.00"
training,BT-202504111600-32,LONG,2025-04-11T16:00:00+00:00,2025-04-12T20:30:00+00:00,82486.8,85786.272,0.01575166,80837.064,85786.272,51.97216112,0.04,49.58664932,0.00991733,TAKE_PROFIT,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=15.1, hurst=1.00"
training,BT-202504130000-33,LONG,2025-04-13T00:00:00+00:00,2025-04-13T13:45:00+00:00,85237.9,83533.142,0.0153957,83533.142,88647.416,-26.24594274,-0.02,-28.58446149,-0.00571689,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=20.4, hurst=1.00"
training,BT-202504131600-34,LONG,2025-04-13T16:00:00+00:00,2025-04-15T16:00:00+00:00,83820.1,84871.9,0.01557784,82143.698,87172.904,16.38477211,0.0125483,14.0197041,0.00280394,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.93, trend_strength=1.00, adx=22.4, hurst=1.00"
training,BT-202504161600-35,SHORT,2025-04-16T16:00:00+00:00,2025-04-18T16:00:00+00:00,84811.3,84332.2,0.01544407,86507.526,81418.848,7.39925394,0.00564901,5.04821777,0.00100964,MAX_DURATION,93,BEAR_TREND,"BEAR_TREND: state_conf=0.68, trend_strength=1.00, adx=19.1, hurst=1.00"
training,BT-202504210000-36,LONG,2025-04-21T00:00:00+00:00,2025-04-22T01:15:00+00:00,85138.9,88544.456,0.01540637,83436.122,88544.456,52.46725579,0.04,50.05901924,0.0100118,TAKE_PROFIT,95,BULL_TREND,"BULL_TREND: state_conf=0.87, trend_strength=1.00, adx=16.1, hurst=1.00"
training,BT-202504220400-37,LONG,2025-04-22T04:00:00+00:00,2025-04-22T18:00:00+00:00,88111.0,91635.44,0.01503556,86348.78,91635.44,52.99192909,0.04,50.55961014,0.01011192,TAKE_PROFIT,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=24.8, hurst=1.00"
training,BT-202504222000-38,LONG,2025-04-22T20:00:00+00:00,2025-04-24T20:00:00+00:00,91356.3,93497.6,0.01464646,89529.174,95010.552,31.3624648,0.023439,28.92576134,0.00578515,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.95, trend_strength=1.00, adx=32.8, hurst=1.00"
training,BT-202504251600-39,LONG,2025-04-25T16:00:00+00:00,2025-04-27T16:00:00+00:00,94999.8,93857.7,0.01416726,93099.804,98799.792,-16.18042765,-0.01202213,-18.58846486,-0.00371769,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=41.5, hurst=1.00"
training,BT-202504280400-40,LONG,2025-04-28T04:00:00+00:00,2025-04-30T04:00:00+00:00,93800.0,94989.3,0.01430535,91924.0,97552.0,17.01335276,0.0126791,14.58272885,0.00291655,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=36.9, hurst=1.00"
training,BT-202504301600-41,LONG,2025-04-30T16:00:00+00:00,2025-05-02T14:45:00+00:00,93948.4,97706.336,0.01432803,92069.432,97706.336,53.84381975,0.04,51.37239919,0.01027448,TAKE_PROFIT,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=21.4, hurst=1.00"
training,BT-202505041200-42,LONG,2025-05-04T12:00:00+00:00,2025-05-05T02:00:00+00:00,95376.0,93468.48,0.0142547,93468.48,99191.04,-27.19112534,-0.02,-29.61386005,-0.00592277,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=0.88, trend_strength=1.00, adx=17.5, hurst=1.00"
training,BT-202505050400-43,LONG,2025-05-05T04:00:00+00:00,2025-05-07T04:00:00+00:00,94001.2,96453.8,0.01439086,92121.176,97761.248,35.29502324,0.02609116,32.82830018,0.00656566,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=18.7, hurst=1.00"
training,BT-202505130800-44,LONG,2025-05-13T08:00:00+00:00,2025-05-15T08:00:00+00:00,102624.0,101734.0,0.01326768,100571.52,106728.96,-11.8082352,-0.00867244,-14.24845846,-0.00284969,MAX_DURATION,94,BULL_TREND,"BULL_TREND: state_conf=0.58, trend_strength=1.00, adx=43.9, hurst=1.00"
training,BT-202505151200-45,LONG,2025-05-15T12:00:00+00:00,2025-05-17T12:00:00+00:00,102335.3,102944.1,0.01327626,100288.594,106428.712,8.08258709,0.00594907,5.62978029,0.00112596,MAX_DURATION,94,BULL_TREND,"BULL_TREND: state_conf=0.73, trend_strength=1.00, adx=26.0, hurst=1.00"
training,BT-202505171600-46,LONG,2025-05-17T16:00:00+00:00,2025-05-19T00:00:00+00:00,102900.1,107016.104,0.01322303,100842.098,107016.104,54.42604437,0.04,51.92789982,0.01038558,TAKE_PROFIT,95,BULL_TREND,"BULL_TREND: state_conf=0.97, trend_strength=1.00, adx=15.6, hurst=1.00"
training,BT-202505190400-47,SHORT,2025-05-19T04:00:00+00:00,2025-05-19T20:00:00+00:00,103569.5,105640.89,0.01326894,105640.89,99426.72,-27.48514963,-0.02,-29.98355522,-0.00599671,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=17.8, hurst=1.00"
training,BT-202505201200-48,LONG,2025-05-20T12:00:00+00:00,2025-05-21T15:00:00+00:00,105159.3,109365.672,0.013003,103056.114,109365.672,54.69545512,0.04,52.18494467,0.01043699,TAKE_PROFIT,95,BULL_TREND,"BULL_TREND: state_conf=0.98, trend_strength=1.00, adx=19.5, hurst=1.00"
training,BT-202505232000-49,LONG,2025-05-23T20:00:00+00:00,2025-05-25T20:00:00+00:00,108659.5,107656.3,0.01270998,106486.31,113005.88,-12.75065194,-0.00923251,-15.22508703,-0.00304502,MAX_DURATION,94,BULL_TREND,"BULL_TREND: state_conf=0.63, trend_strength=1.00, adx=33.2, hurst=1.00"
training,BT-202505260000-50,SHORT,2025-05-26T00:00:00+00:00,2025-05-28T00:00:00+00:00,108956.0,108889.2,0.01264614,111135.12,104597.76,0.84476215,0.00061309,-1.63464849,-0.00032693,MAX_DURATION,90,BEAR_TREND,"BEAR_TREND: state_conf=0.51, trend_strength=1.00, adx=20.3, hurst=1.00"
training,BT-202505280400-51,LONG,2025-05-28T04:00:00+00:00,2025-05-29T14:30:00+00:00,108807.3,106631.154,0.01266536,106631.154,113159.592,-27.5616725,-0.02,-30.01742303,-0.00600348,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=15.5, hurst=1.00"
training,BT-202506010400-52,LONG,2025-06-01T04:00:00+00:00,2025-06-03T04:00:00+00:00,104336.4,105448.8,0.01314204,102249.672,108509.856,14.6192053,0.01066167,12.13790328,0.00242758,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.79, trend_strength=1.00, adx=37.5, hurst=1.00"
training,BT-202506030800-53,LONG,2025-06-03T08:00:00+00:00,2025-06-05T08:00:00+00:00,105134.4,104473.1,0.01307705,103031.712,109339.776,-8.64785316,-0.00629004,-11.11479788,-0.00222296,MAX_DURATION,92,BULL_TREND,"BULL_TREND: state_conf=0.58, trend_strength=1.00, adx=24.7, hurst=1.00"
training,BT-202506052000-54,SHORT,2025-06-05T20:00:00+00:00,2025-06-06T11:45:00+00:00,101873.0,103910.46,0.01347448,103910.46,97798.08,-27.45371402,-0.02,-29.94926212,-0.00598985,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=0.98, trend_strength=1.00, adx=15.5, hurst=1.00"
training,BT-202506061200-55,SHORT,2025-06-06T12:00:00+00:00,2025-06-08T12:00:00+00:00,103865.9,105619.2,0.01314986,105943.218,99711.264,-23.05564954,-0.01688042,-25.53488391,-0.00510698,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.97, trend_strength=1.00, adx=17.6, hurst=1.00"
training,BT-202506120400-56,SHORT,2025-06-12T04:00:00+00:00,2025-06-13T00:15:00+00:00,107820.5,103507.68,0.00933443,109976.91,103507.68,40.25771639,0.04,38.48235915,0.00769647,TAKE_PROFIT,94,BEAR_TREND,"BEAR_TREND: state_conf=0.68, trend_strength=1.00, adx=28.1, hurst=1.00"
training,BT-202506130400-57,LONG,2025-06-13T04:00:00+00:00,2025-06-15T04:00:00+00:00,104233.9,105425.6,0.00565222,102149.222,108403.256,6.73575057,0.01143294,5.66921446,0.00113384,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=22.9, hurst=1.00"
training,BT-202506160800-58,SHORT,2025-06-16T08:00:00+00:00,2025-06-18T08:00:00+00:00,107023.8,104925.6,0.01281777,109164.276,102742.848,26.89424501,0.01960499,24.4492036,0.00488984,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.99, trend_strength=1.00, adx=20.3, hurst=1.00"
training,BT-202506181200-59,LONG,2025-06-18T12:00:00+00:00,2025-06-20T12:00:00+00:00,104791.1,105928.7,0.01315503,102695.278,108982.744,14.96516213,0.01085588,12.47034236,0.00249407,MAX_DURATION,94,BULL_TREND,"BULL_TREND: state_conf=0.78, trend_strength=1.00, adx=19.9, hurst=1.00"
training,BT-202506240400-60,SHORT,2025-06-24T04:00:00+00:00,2025-06-25T10:15:00+00:00,104870.0,106967.4,0.01318081,106967.4,100675.2,-27.64543089,-0.02,-30.15840609,-0.00603168,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=31.4, hurst=1.00"
training,BT-202506251200-61,SHORT,2025-06-25T12:00:00+00:00,2025-06-27T12:00:00+00:00,107136.3,106943.7,0.01283748,109279.026,102850.848,2.47249865,0.00179771,-0.0009238,-1.8e-07,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.99, trend_strength=1.00, adx=22.4, hurst=1.00"
training,BT-202506280000-62,SHORT,2025-06-28T00:00:00+00:00,2025-06-30T00:00:00+00:00,107010.6,108309.8,0.01285834,109150.812,102730.176,-16.70555533,-0.01214085,-19.19735529,-0.00383947,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.96, trend_strength=1.00, adx=18.9, hurst=1.00"
training,BT-202507010400-63,LONG,2025-07-01T04:00:00+00:00,2025-07-03T04:00:00+00:00,107149.4,108594.8,0.01280271,105006.412,111435.376,18.50503703,0.01348958,16.01914135,0.00320383,MAX_DURATION,94,BULL_TREND,"BULL_TREND: state_conf=0.79, trend_strength=1.00, adx=16.8, hurst=1.00"
training,BT-202507070000-64,LONG,2025-07-07T00:00:00+00:00,2025-07-09T00:00:00+00:00,109145.8,108873.2,0.01261092,106962.884,113511.632,-3.43773679,-0.00249758,-5.91221563,-0.00118244,MAX_DURATION,94,BULL_TREND,"BULL_TREND: state_conf=0.79, trend_strength=1.00, adx=14.6, hurst=1.00"
training,BT-202507091600-65,LONG,2025-07-09T16:00:00+00:00,2025-07-10T17:00:00+00:00,109019.9,113380.696,0.0126176,106839.502,113380.696,55.02277961,0.04,52.49724503,0.01049945,TAKE_PROFIT,95,BULL_TREND,"BULL_TREND: state_conf=0.98, trend_strength=1.00, adx=12.0, hurst=1.00"
training,BT-202507102000-66,LONG,2025-07-10T20:00:00+00:00,2025-07-11T05:30:00+00:00,113246.1,117775.944,0.01226819,110981.178,117775.944,55.57298686,0.04,53.02219788,0.01060444,TAKE_PROFIT,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=27.5, hurst=1.00"
training,BT-202507150800-67,LONG,2025-07-15T08:00:00+00:00,2025-07-17T08:00:00+00:00,116777.1,118293.8,0.01201621,114441.558,121448.184,18.22498571,0.01298799,15.68279418,0.00313656,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.96, trend_strength=1.00, adx=45.7, hurst=1.00"
training,BT-202507171200-68,LONG,2025-07-17T12:00:00+00:00,2025-07-19T12:00:00+00:00,117968.8,118300.0,0.01193344,115609.424,122687.552,3.95235533,0.00280752,1.41480652,0.00028296,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.98, trend_strength=1.00, adx=26.9, hurst=1.00"
training,BT-202507210000-69,LONG,2025-07-21T00:00:00+00:00,2025-07-23T00:00:00+00:00,117216.1,119993.7,0.0120185,114871.778,121904.744,33.3825856,0.0236964,30.81677689,0.00616336,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=13.3, hurst=1.00"
training,BT-202507231600-70,LONG,2025-07-23T16:00:00+00:00,2025-07-25T03:00:00+00:00,118530.9,116160.282,0.0119556,116160.282,123272.136,-28.34216056,-0.02,-30.86745274,-0.00617349,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=0.94, trend_strength=1.00, adx=10.7, hurst=1.00"
training,BT-202507250400-71,LONG,2025-07-25T04:00:00+00:00,2025-07-27T04:00:00+00:00,115384.7,118161.9,0.01222018,113077.006,120000.088,33.9378839,0.02406905,31.36930734,0.00627386,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=12.5, hurst=1.00"
training,BT-202507302000-72,SHORT,2025-07-30T20:00:00+00:00,2025-08-01T20:00:00+00:00,116865.2,113278.4,0.01213797,119202.504,112190.592,43.5364708,0.03069177,41.022351,0.00820447,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=12.8, hurst=1.00"
training,BT-202508020000-73,SHORT,2025-08-02T00:00:00+00:00,2025-08-04T00:00:00+00:00,113244.8,114150.9,0.01262213,115509.696,108715.008,-11.43691199,-0.00800125,-14.02011056,-0.00280402,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=27.8, hurst=1.00"
training,BT-202508110400-74,SHORT,2025-08-11T04:00:00+00:00,2025-08-13T04:00:00+00:00,121700.1,119436.0,0.0117217,124134.102,116832.096,26.53910097,0.01860393,23.99523376,0.00479905,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=32.9, hurst=1.00"
training,BT-202508131600-75,SHORT,2025-08-13T16:00:00+00:00,2025-08-13T22:30:00+00:00,120897.3,123315.246,0.01185441,123315.246,116061.408,-28.66332324,-0.02,-31.26882506,-0.00625377,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=24.9, hurst=1.00"
training,BT-202508140000-76,SHORT,2025-08-14T00:00:00+00:00,2025-08-14T12:30:00+00:00,123323.9,118390.944,0.01156305,125790.378,118390.944,57.04001688,0.04,54.52456354,0.01090491,TAKE_PROFIT,95,BEAR_TREND,"BEAR_TREND: state_conf=0.99, trend_strength=1.00, adx=27.6, hurst=1.00"
