phase,timestamp,balance,equity,drawdown_pct,open_positions
baseline,2025-01-09T00:00:00+00:00,4723.98498128,4723.98498128,0.05911358,0
baseline,2025-01-09T04:00:00+00:00,4723.98498128,4672.82430521,0.06930337,1
baseline,2025-01-09T08:00:00+00:00,4723.98498128,4632.62165927,0.07731062,1
baseline,2025-01-09T12:00:00+00:00,4629.50528301,4629.50528301,0.07793131,0
baseline,2025-01-09T16:00:00+00:00,4629.50528301,4668.20578897,0.07022325,1
baseline,2025-01-09T20:00:00+00:00,4629.50528301,4552.39171241,0.09329019,1
baseline,2025-01-10T00:00:00+00:00,4536.91517738,4536.91517738,0.09637269,0
baseline,2025-01-10T04:00:00+00:00,4536.91517738,4593.26246087,0.08514987,1
baseline,2025-01-10T08:00:00+00:00,4536.91517738,4632.60109443,0.07731471,1
baseline,2025-01-10T12:00:00+00:00,4536.91517738,4660.72814385,0.07171259,1
baseline,2025-01-10T16:00:00+00:00,4536.91517738,4595.67054828,0.08467025,1
baseline,2025-01-10T20:00:00+00:00,4536.91517738,4672.76367642,0.06931544,1
baseline,2025-01-11T00:00:00+00:00,4536.91517738,4643.3173286,0.07518034,1
baseline,2025-01-11T04:00:00+00:00,4536.91517738,4618.44193284,0.08013482,1
baseline,2025-01-11T08:00:00+00:00,4536.91517738,4620.50180394,0.07972456,1
baseline,2025-01-11T12:00:00+00:00,4536.91517738,4638.1627464,0.07620699,1
baseline,2025-01-11T16:00:00+00:00,4536.91517738,4628.12823147,0.07820558,1
baseline,2025-01-11T20:00:00+00:00,4536.91517738,4620.31543465,0.07976167,1
baseline,2025-01-12T00:00:00+00:00,4536.91517738,4637.77529445,0.07628416,1
baseline,2025-01-12T04:00:00+00:00,4536.91517738,4638.92784138,0.0760546,1
baseline,2025-01-12T08:00:00+00:00,4536.91517738,4624.47441249,0.07893332,1
baseline,2025-01-12T12:00:00+00:00,4536.91517738,4620.43804603,0.07973725,1
baseline,2025-01-12T16:00:00+00:00,4536.91517738,4660.97827106,0.07166277,1
baseline,2025-01-12T20:00:00+00:00,4536.91517738,4640.84548328,0.07567266,1
baseline,2025-01-13T00:00:00+00:00,4536.91517738,4634.70510562,0.07689565,1
baseline,2025-01-13T04:00:00+00:00,4634.70510562,4634.70510562,0.07689565,0
baseline,2025-01-13T08:00:00+00:00,4634.70510562,4602.36093825,0.08333771,1
baseline,2025-01-13T12:00:00+00:00,4542.01100169,4542.01100169,0.09535774,0
baseline,2025-01-13T16:00:00+00:00,4542.01100169,4542.01100169,0.09535774,0
baseline,2025-01-13T20:00:00+00:00,4542.01100169,4550.94275408,0.09357878,1
baseline,2025-01-14T00:00:00+00:00,4542.01100169,4659.96339831,0.0718649,1
baseline,2025-01-14T04:00:00+00:00,4542.01100169,4676.52980156,0.06856534,1
baseline,2025-01-14T08:00:00+00:00,4542.01100169,4676.63337241,0.06854471,1
baseline,2025-01-14T12:00:00+00:00,4769.11153331,4769.11153331,0.05012563,0
baseline,2025-01-14T16:00:00+00:00,4769.11153331,4769.11153331,0.05012563,0
baseline,2025-01-14T20:00:00+00:00,4769.11153331,4769.11153331,0.05012563,0
baseline,2025-01-15T00:00:00+00:00,4769.11153331,4769.11153331,0.05012563,0
baseline,2025-01-15T04:00:00+00:00,4769.11153331,4769.11153331,0.05012563,0
baseline,2025-01-15T08:00:00+00:00,4769.11153331,4769.11153331,0.05012563,0
baseline,2025-01-15T12:00:00+00:00,4769.11153331,4769.11153331,0.05012563,0
baseline,2025-01-15T16:00:00+00:00,4769.11153331,4769.11153331,0.05012563,0
baseline,2025-01-15T20:00:00+00:00,4769.11153331,4810.76154216,0.04183011,1
baseline,2025-01-16T00:00:00+00:00,4769.11153331,4842.21715583,0.03556502,1
baseline,2025-01-16T04:00:00+00:00,4769.11153331,4792.99485629,0.04536874,1
baseline,2025-01-16T08:00:00+00:00,4769.11153331,4808.30813925,0.04231876,1
baseline,2025-01-16T12:00:00+00:00,4769.11153331,4777.00676702,0.04855312,1
baseline,2025-01-16T16:00:00+00:00,4769.11153331,4784.29467506,0.04710157,1
baseline,2025-01-16T20:00:00+00:00,4769.11153331,4838.45752073,0.03631384,1
baseline,2025-01-17T00:00:00+00:00,4769.11153331,4817.02760066,0.04058208,1
baseline,2025-01-17T04:00:00+00:00,4769.11153331,4868.49122112,0.03033196,1
baseline,2025-01-17T08:00:00+00:00,4769.11153331,4887.85816193,0.02647461,1
baseline,2025-01-17T12:00:00+00:00,4769.11153331,4925.19905055,0.01903734,1
baseline,2025-01-17T16:00:00+00:00,5007.56711254,5007.56711254,0.00263191,0
baseline,2025-01-17T20:00:00+00:00,5007.56711254,5095.46641471,0.0,1
baseline,2025-01-18T00:00:00+00:00,5007.56711254,5012.20150521,0.01634098,1
baseline,2025-01-18T04:00:00+00:00,5007.56711254,4987.56503522,0.02117596,1
baseline,2025-01-18T08:00:00+00:00,5007.56711254,4951.42929777,0.0282677,1
baseline,2025-01-18T12:00:00+00:00,5007.56711254,4988.33101073,0.02102563,1
baseline,2025-01-18T16:00:00+00:00,5007.56711254,5035.06515138,0.01185392,1
baseline,2025-01-18T20:00:00+00:00,5007.56711254,5027.01036495,0.0134347,1
baseline,2025-01-19T00:00:00+00:00,5007.56711254,5035.41200822,0.01178585,1
baseline,2025-01-19T04:00:00+00:00,5007.56711254,5056.31976726,0.00768264,1
baseline,2025-01-19T08:00:00+00:00,5007.56711254,5065.64154462,0.00585322,1
baseline,2025-01-19T12:00:00+00:00,5007.56711254,5027.19824574,0.01339783,1
baseline,2025-01-19T16:00:00+00:00,5007.56711254,5055.24547457,0.00789348,1
baseline,2025-01-19T20:00:00+00:00,5007.56711254,5118.44567983,0.0,1
baseline,2025-01-20T00:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-20T04:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-20T08:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-20T12:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-20T16:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-20T20:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-21T00:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-21T04:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-21T08:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-21T12:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-21T16:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-21T20:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-22T00:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-22T04:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-22T08:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-22T12:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-22T16:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-22T20:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-23T00:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-23T04:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-23T08:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-23T12:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-23T16:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-23T20:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-24T00:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-24T04:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-24T08:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-24T12:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-24T16:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-24T20:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-25T00:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-25T04:00:00+00:00,4907.41576721,4907.41576721,0.0412293,0
baseline,2025-01-25T08:00:00+00:00,4907.41576721,4944.96555611,0.03389313,1
baseline,2025-01-25T12:00:00+00:00,4907.41576721,4932.01493913,0.03642331,1
baseline,2025-01-25T16:00:00+00:00,4907.41576721,4921.50043821,0.03847755,1
baseline,2025-01-25T20:00:00+00:00,4907.41576721,4914.3367636,0.03987713,1
baseline,2025-01-26T00:00:00+00:00,4907.41576721,4928.5054386,0.03710897,1
baseline,2025-01-26T04:00:00+00:00,4907.41576721,4912.8946949,0.04015887,1
baseline,2025-01-26T08:00:00+00:00,4907.41576721,4916.29219009,0.03949509,1
baseline,2025-01-26T12:00:00+00:00,4907.41576721,4925.0706083,0.03778004,1
baseline,2025-01-26T16:00:00+00:00,4907.41576721,4918.33628747,0.03909573,1
baseline,2025-01-26T20:00:00+00:00,4907.41576721,4912.25999799,0.04028287,1
baseline,2025-01-27T00:00:00+00:00,4907.41576721,5028.46553409,0.01757958,1
baseline,2025-01-27T04:00:00+00:00,4907.41576721,5084.976893,0.00653886,1
baseline,2025-01-27T08:00:00+00:00,5152.78655682,5152.78655682,0.0,0
baseline,2025-01-27T12:00:00+00:00,5152.78655682,5152.78655682,0.0,0
baseline,2025-01-27T16:00:00+00:00,5152.78655682,5152.78655682,0.0,0
baseline,2025-01-27T20:00:00+00:00,5049.73082738,5049.73082738,0.02,0
baseline,2025-01-28T00:00:00+00:00,5049.73082738,5169.36135161,0.0,1
baseline,2025-01-28T04:00:00+00:00,5049.73082738,5197.80716961,0.0,1
baseline,2025-01-28T08:00:00+00:00,5049.73082738,5206.47670908,0.0,1
baseline,2025-01-28T12:00:00+00:00,5049.73082738,5204.65767655,0.00034938,1
baseline,2025-01-28T16:00:00+00:00,5049.73082738,5205.30117831,0.00022578,1
baseline,2025-01-28T20:00:00+00:00,5049.73082738,5186.96391159,0.00374779,1
baseline,2025-01-29T00:00:00+00:00,5049.73082738,5131.77983538,0.01434691,1
baseline,2025-01-29T04:00:00+00:00,5049.73082738,5167.97807617,0.00739437,1
baseline,2025-01-29T08:00:00+00:00,5049.73082738,5204.92622453,0.0002978,1
baseline,2025-01-29T12:00:00+00:00,5049.73082738,5198.41520277,0.00154836,1
baseline,2025-01-29T16:00:00+00:00,5049.73082738,5164.94804426,0.00797635,1
baseline,2025-01-29T20:00:00+00:00,5049.73082738,5246.84504397,0.0,1
baseline,2025-01-30T00:00:00+00:00,5302.21735711,5302.21735711,0.0,0
baseline,2025-01-30T04:00:00+00:00,5302.21735711,5302.21735711,0.0,0
baseline,2025-01-30T08:00:00+00:00,5302.21735711,5302.21735711,0.0,0
baseline,2025-01-30T12:00:00+00:00,5302.21735711,5302.21735711,0.0,0
baseline,2025-01-30T16:00:00+00:00,5302.21735711,5302.21735711,0.0,0
baseline,2025-01-30T20:00:00+00:00,5302.21735711,5302.21735711,0.0,0
baseline,2025-01-31T00:00:00+00:00,5302.21735711,5302.21735711,0.0,0
baseline,2025-01-31T04:00:00+00:00,5302.21735711,5302.21735711,0.0,0
baseline,2025-01-31T08:00:00+00:00,5302.21735711,5302.21735711,0.0,0
baseline,2025-01-31T12:00:00+00:00,5302.21735711,5302.21735711,0.0,0
baseline,2025-01-31T16:00:00+00:00,5302.21735711,5302.21735711,0.0,0
baseline,2025-01-31T20:00:00+00:00,5302.21735711,5302.21735711,0.0,0
baseline,2025-02-01T00:00:00+00:00,5302.21735711,5302.21735711,0.0,0
baseline,2025-02-01T04:00:00+00:00,5302.21735711,5293.1075524,0.00171811,1
baseline,2025-02-01T08:00:00+00:00,5302.21735711,5289.12492601,0.00246924,1
baseline,2025-02-01T12:00:00+00:00,5302.21735711,5281.51702202,0.00390409,1
baseline,2025-02-01T16:00:00+00:00,5302.21735711,5284.17901157,0.00340204,1
baseline,2025-02-01T20:00:00+00:00,5302.21735711,5262.87273722,0.00742041,1
baseline,2025-02-02T00:00:00+00:00,5196.1730155,5196.1730155,0.02,0
baseline,2025-02-02T04:00:00+00:00,5196.1730155,5121.65243879,0.03405461,1
baseline,2025-02-02T08:00:00+00:00,5196.1730155,5143.62433602,0.0299107,1
baseline,2025-02-02T12:00:00+00:00,5092.24955706,5092.24955706,0.0396,0
baseline,2025-02-02T16:00:00+00:00,5092.24955706,5093.90633517,0.03928753,1
baseline,2025-02-02T20:00:00+00:00,5085.5277862,5085.5277862,0.04086773,0
baseline,2025-02-03T00:00:00+00:00,5085.5277862,5085.5277862,0.04086773,0
baseline,2025-02-03T04:00:00+00:00,5085.5277862,5085.5277862,0.04086773,0
baseline,2025-02-03T08:00:00+00:00,5085.5277862,5085.5277862,0.04086773,0
baseline,2025-02-03T12:00:00+00:00,5085.5277862,5085.5277862,0.04086773,0
baseline,2025-02-03T16:00:00+00:00,5085.5277862,5085.5277862,0.04086773,0
baseline,2025-02-03T20:00:00+00:00,5085.5277862,5085.5277862,0.04086773,0
baseline,2025-02-04T00:00:00+00:00,5085.5277862,5085.5277862,0.04086773,0
baseline,2025-02-04T04:00:00+00:00,5085.5277862,5085.5277862,0.04086773,0
baseline,2025-02-04T08:00:00+00:00,5085.5277862,5085.5277862,0.04086773,0
baseline,2025-02-04T12:00:00+00:00,5085.5277862,5085.5277862,0.04086773,0
baseline,2025-02-04T16:00:00+00:00,5085.5277862,5085.5277862,0.04086773,0
baseline,2025-02-04T20:00:00+00:00,5085.5277862,5085.5277862,0.04086773,0
baseline,2025-02-05T00:00:00+00:00,5085.5277862,5085.5277862,0.04086773,0
baseline,2025-02-05T04:00:00+00:00,5085.5277862,5085.5277862,0.04086773,0
baseline,2025-02-05T08:00:00+00:00,5085.5277862,5085.5277862,0.04086773,0
baseline,2025-02-05T12:00:00+00:00,5085.5277862,5085.5277862,0.04086773,0
baseline,2025-02-05T16:00:00+00:00,5085.5277862,5085.5277862,0.04086773,0
baseline,2025-02-05T20:00:00+00:00,5085.5277862,5085.5277862,0.04086773,0
baseline,2025-02-06T00:00:00+00:00,5085.5277862,5085.5277862,0.04086773,0
baseline,2025-02-06T04:00:00+00:00,5085.5277862,5045.89832895,0.04834186,1
baseline,2025-02-06T08:00:00+00:00,5085.5277862,5000.63837066,0.0568779,1
baseline,2025-02-06T12:00:00+00:00,4983.81723565,4983.81723565,0.06005037,0
baseline,2025-02-06T16:00:00+00:00,4983.81723565,5061.5148445,0.04539658,1
baseline,2025-02-06T20:00:00+00:00,4983.81723565,5129.06592326,0.03265642,1
baseline,2025-02-07T00:00:00+00:00,4983.81723565,5100.37121343,0.03806825,1
baseline,2025-02-07T04:00:00+00:00,4983.81723565,5055.23125777,0.04658166,1
baseline,2025-02-07T08:00:00+00:00,4983.81723565,5090.78950013,0.03987537,1
baseline,2025-02-07T12:00:00+00:00,4983.81723565,5040.42498922,0.04937413,1
baseline,2025-02-07T16:00:00+00:00,4983.81723565,5012.52203149,0.05463664,1
baseline,2025-02-07T20:00:00+00:00,4983.81723565,5083.98144068,0.04115937,1
baseline,2025-02-08T00:00:00+00:00,4983.81723565,5103.42727567,0.03749188,1
baseline,2025-02-08T04:00:00+00:00,4983.81723565,5093.06389629,0.03944641,1
baseline,2025-02-08T08:00:00+00:00,4983.81723565,5118.61176975,0.03462808,1
baseline,2025-02-08T12:00:00+00:00,4983.81723565,5122.6108743,0.03387384,1
baseline,2025-02-08T16:00:00+00:00,4983.81723565,5136.53461663,0.03124782,1
baseline,2025-02-08T20:00:00+00:00,4983.81723565,5098.61120399,0.03840019,1
baseline,2025-02-09T00:00:00+00:00,4983.81723565,5105.57559665,0.0370867,1
baseline,2025-02-09T04:00:00+00:00,4983.81723565,5061.877941,0.0453281,1
baseline,2025-02-09T08:00:00+00:00,4983.81723565,5074.90907109,0.04287042,1
baseline,2025-02-09T12:00:00+00:00,4983.81723565,5100.5678907,0.03803116,1
baseline,2025-02-09T16:00:00+00:00,5100.5678907,5100.5678907,0.03803116,0
baseline,2025-02-09T20:00:00+00:00,5100.5678907,5100.5678907,0.03803116,0
baseline,2025-02-10T00:00:00+00:00,5100.5678907,5100.5678907,0.03803116,0
baseline,2025-02-10T04:00:00+00:00,5100.5678907,5100.5678907,0.03803116,0
baseline,2025-02-10T08:00:00+00:00,5100.5678907,5100.5678907,0.03803116,0
baseline,2025-02-10T12:00:00+00:00,5100.5678907,5100.5678907,0.03803116,0
baseline,2025-02-10T16:00:00+00:00,5100.5678907,5100.5678907,0.03803116,0
baseline,2025-02-10T20:00:00+00:00,5100.5678907,5100.5678907,0.03803116,0
baseline,2025-02-11T00:00:00+00:00,5100.5678907,5100.5678907,0.03803116,0
baseline,2025-02-11T04:00:00+00:00,5100.5678907,5100.5678907,0.03803116,0
baseline,2025-02-11T08:00:00+00:00,5100.5678907,5100.5678907,0.03803116,0
baseline,2025-02-11T12:00:00+00:00,5100.5678907,5100.5678907,0.03803116,0
baseline,2025-02-11T16:00:00+00:00,5100.5678907,5100.5678907,0.03803116,0
baseline,2025-02-11T20:00:00+00:00,5100.5678907,5100.5678907,0.03803116,0
baseline,2025-02-12T00:00:00+00:00,5100.5678907,5100.5678907,0.03803116,0
baseline,2025-02-12T04:00:00+00:00,5100.5678907,5100.5678907,0.03803116,0
baseline,2025-02-12T08:00:00+00:00,5100.5678907,5100.5678907,0.03803116,0
baseline,2025-02-12T12:00:00+00:00,5100.5678907,5100.5678907,0.03803116,0
baseline,2025-02-12T16:00:00+00:00,5100.5678907,5100.5678907,0.03803116,0
baseline,2025-02-12T20:00:00+00:00,5100.5678907,5100.5678907,0.03803116,0
baseline,2025-02-13T00:00:00+00:00,5100.5678907,5100.5678907,0.03803116,0
baseline,2025-02-13T04:00:00+00:00,5100.5678907,5118.96963535,0.03456058,1
baseline,2025-02-13T08:00:00+00:00,5100.5678907,5194.31302111,0.02035079,1
baseline,2025-02-13T12:00:00+00:00,5100.5678907,5201.34729528,0.01902413,1
baseline,2025-02-13T16:00:00+00:00,5100.5678907,5198.22384811,0.01961321,1
baseline,2025-02-13T20:00:00+00:00,5100.5678907,5216.77159696,0.0161151,1
baseline,2025-02-14T00:00:00+00:00,5100.5678907,5166.04556356,0.02568205,1
baseline,2025-02-14T04:00:00+00:00,5100.5678907,5138.18483201,0.03093659,1
baseline,2025-02-14T08:00:00+00:00,5100.5678907,5148.87442581,0.02892053,1
baseline,2025-02-14T12:00:00+00:00,5100.5678907,5151.23656532,0.02847503,1
baseline,2025-02-14T16:00:00+00:00,5100.5678907,5149.05171663,0.02888709,1
baseline,2025-02-14T20:00:00+00:00,5100.5678907,5096.29205318,0.03883758,1
baseline,2025-02-15T00:00:00+00:00,5100.5678907,5119.92387714,0.03438061,1
baseline,2025-02-15T04:00:00+00:00,5100.5678907,5110.83511519,0.03609476,1
baseline,2025-02-15T08:00:00+00:00,5100.5678907,5126.84343371,0.03307558,1
baseline,2025-02-15T12:00:00+00:00,5100.5678907,5113.44233319,0.03560303,1
baseline,2025-02-15T16:00:00+00:00,5100.5678907,5112.13350975,0.03584988,1
baseline,2025-02-15T20:00:00+00:00,5100.5678907,5117.22279929,0.03489004,1
baseline,2025-02-16T00:00:00+00:00,5100.5678907,5115.07966609,0.03529423,1
baseline,2025-02-16T04:00:00+00:00,5115.07966609,5115.07966609,0.03529423,0
baseline,2025-02-16T08:00:00+00:00,5115.07966609,5130.68120169,0.03235178,1
baseline,2025-02-16T12:00:00+00:00,5115.07966609,5126.1853994,0.03319969,1
baseline,2025-02-16T16:00:00+00:00,5115.07966609,5149.43556946,0.0288147,1
baseline,2025-02-16T20:00:00+00:00,5115.07966609,5140.43347293,0.0305125,1
baseline,2025-02-17T00:00:00+00:00,5115.07966609,5190.5063234,0.02106874,1
baseline,2025-02-17T04:00:00+00:00,5115.07966609,5185.02427743,0.02210265,1
baseline,2025-02-17T08:00:00+00:00,5115.07966609,5192.77258546,0.02064132,1
baseline,2025-02-17T12:00:00+00:00,5115.07966609,5193.06636017,0.02058592,1
baseline,2025-02-17T16:00:00+00:00,5115.07966609,5214.71650725,0.01650269,1
baseline,2025-02-17T20:00:00+00:00,5115.07966609,5220.73364287,0.01536786,1
baseline,2025-02-18T00:00:00+00:00,5115.07966609,5207.49279692,0.01786508,1
baseline,2025-02-18T04:00:00+00:00,5115.07966609,5185.4649395,0.02201955,1
baseline,2025-02-18T08:00:00+00:00,5115.07966609,5224.97763826,0.01456744,1
baseline,2025-02-18T12:00:00+00:00,5115.07966609,5214.68503139,0.01650863,1
baseline,2025-02-18T16:00:00+00:00,5115.07966609,5220.16707736,0.01547471,1
baseline,2025-02-18T20:00:00+00:00,5115.07966609,5295.68291627,0.0012324,1
baseline,2025-02-19T00:00:00+00:00,5115.07966609,5213.85092105,0.01666594,1
baseline,2025-02-19T04:00:00+00:00,5115.07966609,5211.22268657,0.01716163,1
baseline,2025-02-19T08:00:00+00:00,5211.21744059,5211.21744059,0.01716262,0
baseline,2025-02-19T12:00:00+00:00,5211.21744059,5211.21744059,0.01716262,0
baseline,2025-02-19T16:00:00+00:00,5211.21744059,5201.5523184,0.01898546,1
baseline,2025-02-19T20:00:00+00:00,5211.21744059,5206.70017345,0.01801457,1
baseline,2025-02-20T00:00:00+00:00,5211.21744059,5215.22673413,0.01640646,1
baseline,2025-02-20T04:00:00+00:00,5211.21744059,5223.38934438,0.01486699,1
baseline,2025-02-20T08:00:00+00:00,5211.21744059,5219.66031214,0.01557029,1
baseline,2025-02-20T12:00:00+00:00,5211.21744059,5226.25423763,0.01432667,1
baseline,2025-02-20T16:00:00+00:00,5211.21744059,5220.53028991,0.01540621,1
baseline,2025-02-20T20:00:00+00:00,5211.21744059,5249.71444361,0.00990207,1
baseline,2025-02-21T00:00:00+00:00,5211.21744059,5247.43537432,0.0103319,1
baseline,2025-02-21T04:00:00+00:00,5211.21744059,5244.57826611,0.01087075,1
baseline,2025-02-21T08:00:00+00:00,5211.21744059,5245.04342201,0.01078302,1
baseline,2025-02-21T12:00:00+00:00,5211.21744059,5253.79574874,0.00913233,1
baseline,2025-02-21T16:00:00+00:00,5211.21744059,5243.6343305,0.01104878,1
baseline,2025-02-21T20:00:00+00:00,5211.21744059,5188.94250634,0.02136368,1
baseline,2025-02-22T00:00:00+00:00,5211.21744059,5206.07737057,0.01813203,1
baseline,2025-02-22T04:00:00+00:00,5211.21744059,5208.45180655,0.01768421,1
baseline,2025-02-22T08:00:00+00:00,5211.21744059,5208.29221332,0.01771431,1
baseline,2025-02-22T12:00:00+00:00,5211.21744059,5213.83321269,0.01666928,1
baseline,2025-02-22T16:00:00+00:00,5213.83515895,5213.83515895,0.01666891,0
baseline,2025-02-22T20:00:00+00:00,5213.83515895,5213.83515895,0.01666891,0
baseline,2025-02-23T00:00:00+00:00,5213.83515895,5213.83515895,0.01666891,0
baseline,2025-02-23T04:00:00+00:00,5213.83515895,5213.83515895,0.01666891,0
baseline,2025-02-23T08:00:00+00:00,5213.83515895,5211.28791647,0.01714932,1
baseline,2025-02-23T12:00:00+00:00,5213.83515895,5223.57702326,0.01483159,1
baseline,2025-02-23T16:00:00+00:00,5213.83515895,5244.76101263,0.01083629,1
baseline,2025-02-23T20:00:00+00:00,5213.83515895,5234.84282498,0.01270686,1
baseline,2025-02-24T00:00:00+00:00,5213.83515895,5218.72498289,0.01574669,1
baseline,2025-02-24T04:00:00+00:00,5213.83515895,5244.86806608,0.0108161,1
