phase,timestamp,balance,equity,drawdown_pct,open_positions
baseline,2025-01-09T00:00:00+00:00,4833.21921574,4833.21921574,0.05536405,0
baseline,2025-01-09T04:00:00+00:00,4833.21921574,4767.78961276,0.06815204,1
baseline,2025-01-09T08:00:00+00:00,4833.21921574,4716.37428043,0.07820099,1
baseline,2025-01-09T12:00:00+00:00,4712.38873377,4712.38873377,0.07897995,0
baseline,2025-01-09T16:00:00+00:00,4712.38873377,4761.63045265,0.06935583,1
baseline,2025-01-09T20:00:00+00:00,4712.38873377,4614.27103037,0.09815671,1
baseline,2025-01-10T00:00:00+00:00,4594.57900908,4594.57900908,0.10200545,0
baseline,2025-01-10T04:00:00+00:00,4594.57900908,4665.90832771,0.08806438,1
baseline,2025-01-10T08:00:00+00:00,4594.57900908,4715.70660996,0.07833148,1
baseline,2025-01-10T12:00:00+00:00,4594.57900908,4751.31228864,0.07137248,1
baseline,2025-01-10T16:00:00+00:00,4594.57900908,4668.95669532,0.08746859,1
baseline,2025-01-10T20:00:00+00:00,4594.57900908,4766.54791819,0.06839472,1
baseline,2025-01-11T00:00:00+00:00,4594.57900908,4729.27215624,0.07568014,1
baseline,2025-01-11T04:00:00+00:00,4729.27836473,4729.27836473,0.07567893,0
baseline,2025-01-11T08:00:00+00:00,4729.27836473,4731.91499621,0.07516361,1
baseline,2025-01-11T12:00:00+00:00,4729.27836473,4754.5209723,0.07074535,1
baseline,2025-01-11T16:00:00+00:00,4729.27836473,4741.67681038,0.0732557,1
baseline,2025-01-11T20:00:00+00:00,4729.27836473,4731.67644384,0.07521023,1
baseline,2025-01-12T00:00:00+00:00,4729.27836473,4754.02503448,0.07084228,1
baseline,2025-01-12T04:00:00+00:00,4729.27836473,4755.50029257,0.07055394,1
baseline,2025-01-12T08:00:00+00:00,4755.50029257,4755.50029257,0.07055394,0
baseline,2025-01-12T12:00:00+00:00,4755.50029257,4760.68240579,0.06954112,1
baseline,2025-01-12T16:00:00+00:00,4755.50029257,4708.57127691,0.07972606,1
baseline,2025-01-12T20:00:00+00:00,4755.50029257,4734.45032168,0.07466809,1
baseline,2025-01-13T00:00:00+00:00,4755.50029257,4742.34327273,0.07312544,1
baseline,2025-01-13T04:00:00+00:00,4755.50029257,4760.27893226,0.06961998,1
baseline,2025-01-13T08:00:00+00:00,4755.50029257,4801.72953381,0.0615186,1
baseline,2025-01-13T12:00:00+00:00,4801.72953381,4801.72953381,0.0615186,0
baseline,2025-01-13T16:00:00+00:00,4801.72953381,4801.72953381,0.0615186,0
baseline,2025-01-13T20:00:00+00:00,4801.72953381,4813.53263757,0.05921172,1
baseline,2025-01-14T00:00:00+00:00,4801.72953381,4957.60089192,0.03105408,1
baseline,2025-01-14T04:00:00+00:00,4801.72953381,4979.49300983,0.02677534,1
baseline,2025-01-14T08:00:00+00:00,4801.72953381,4979.6298763,0.02674859,1
baseline,2025-01-14T12:00:00+00:00,5101.83762239,5101.83762239,0.00286351,0
baseline,2025-01-14T16:00:00+00:00,5101.83762239,5101.83762239,0.00286351,0
baseline,2025-01-14T20:00:00+00:00,5101.83762239,5101.83762239,0.00286351,0
baseline,2025-01-15T00:00:00+00:00,5101.83762239,5101.83762239,0.00286351,0
baseline,2025-01-15T04:00:00+00:00,5101.83762239,5101.83762239,0.00286351,0
baseline,2025-01-15T08:00:00+00:00,5101.83762239,5101.83762239,0.00286351,0
baseline,2025-01-15T12:00:00+00:00,5101.83762239,5101.83762239,0.00286351,0
baseline,2025-01-15T16:00:00+00:00,5101.83762239,5101.83762239,0.00286351,0
baseline,2025-01-15T20:00:00+00:00,5101.83762239,5157.53237563,0.0,1
baseline,2025-01-16T00:00:00+00:00,5101.83762239,5199.59509519,0.0,1
baseline,2025-01-16T04:00:00+00:00,5101.83762239,5133.77460912,0.01265877,1
baseline,2025-01-16T08:00:00+00:00,5101.83762239,5154.25166398,0.00872057,1
baseline,2025-01-16T12:00:00+00:00,5101.83762239,5112.39519742,0.01677052,1
baseline,2025-01-16T16:00:00+00:00,5101.83762239,5122.14065129,0.01489625,1
baseline,2025-01-16T20:00:00+00:00,5122.13420588,5122.13420588,0.01489748,0
baseline,2025-01-17T00:00:00+00:00,5122.13420588,5093.77627074,0.02035136,1
baseline,2025-01-17T04:00:00+00:00,5122.13420588,5161.87741187,0.00725397,1
baseline,2025-01-17T08:00:00+00:00,5122.13420588,5187.50543333,0.00232512,1
baseline,2025-01-17T12:00:00+00:00,5122.13420588,5236.91814667,0.0,1
baseline,2025-01-17T16:00:00+00:00,5122.13420588,5349.46968141,0.0,1
baseline,2025-01-17T20:00:00+00:00,5442.26761175,5442.26761175,0.0,0
baseline,2025-01-18T00:00:00+00:00,5442.26761175,5442.26761175,0.0,0
baseline,2025-01-18T04:00:00+00:00,5442.26761175,5408.82313822,0.00614532,1
baseline,2025-01-18T08:00:00+00:00,5442.26761175,5359.77778221,0.01515725,1
baseline,2025-01-18T12:00:00+00:00,5442.26761175,5409.86276115,0.00595429,1
baseline,2025-01-18T16:00:00+00:00,5442.26761175,5473.29283696,0.0,1
baseline,2025-01-18T20:00:00+00:00,5442.26761175,5462.36044991,0.00199741,1
baseline,2025-01-19T00:00:00+00:00,5442.26761175,5473.76360961,0.0,1
baseline,2025-01-19T04:00:00+00:00,5473.76360961,5473.76360961,0.0,0
baseline,2025-01-19T08:00:00+00:00,5473.76360961,5473.76360961,0.0,0
baseline,2025-01-19T12:00:00+00:00,5473.76360961,5473.76360961,0.0,0
baseline,2025-01-19T16:00:00+00:00,5473.76360961,5511.93693242,0.0,1
baseline,2025-01-19T20:00:00+00:00,5473.76360961,5597.95476512,0.0,1
baseline,2025-01-20T00:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-20T04:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-20T08:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-20T12:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-20T16:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-20T20:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-21T00:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-21T04:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-21T08:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-21T12:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-21T16:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-21T20:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-22T00:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-22T04:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-22T08:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-22T12:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-22T16:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-22T20:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-23T00:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-23T04:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-23T08:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-23T12:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-23T16:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-23T20:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-24T00:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-24T04:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-24T08:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-24T12:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-24T16:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-24T20:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-25T00:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-25T04:00:00+00:00,5336.9195253,5336.9195253,0.04663047,0
baseline,2025-01-25T08:00:00+00:00,5336.9195253,5387.96477344,0.03751191,1
baseline,2025-01-25T12:00:00+00:00,5336.9195253,5370.35968226,0.04065683,1
baseline,2025-01-25T16:00:00+00:00,5336.9195253,5356.06625148,0.04321016,1
baseline,2025-01-25T20:00:00+00:00,5336.9195253,5346.32793979,0.04494978,1
baseline,2025-01-26T00:00:00+00:00,5336.9195253,5365.58886116,0.04150907,1
baseline,2025-01-26T04:00:00+00:00,5336.9195253,5344.3675891,0.04529997,1
baseline,2025-01-26T08:00:00+00:00,5344.36124492,5344.36124492,0.0453011,0
baseline,2025-01-26T12:00:00+00:00,5344.36124492,5355.47336904,0.04331607,1
baseline,2025-01-26T16:00:00+00:00,5344.36124492,5346.94875707,0.04483888,1
baseline,2025-01-26T20:00:00+00:00,5344.36124492,5339.25711135,0.04621289,1
baseline,2025-01-27T00:00:00+00:00,5344.36124492,5486.35540515,0.01993574,1
baseline,2025-01-27T04:00:00+00:00,5344.36124492,5557.89007341,0.00715702,1
baseline,2025-01-27T08:00:00+00:00,5654.40102767,5654.40102767,0.0,0
baseline,2025-01-27T12:00:00+00:00,5654.40102767,5654.40102767,0.0,0
baseline,2025-01-27T16:00:00+00:00,5654.40102767,5654.40102767,0.0,0
baseline,2025-01-27T20:00:00+00:00,5513.0410013,5513.0410013,0.025,0
baseline,2025-01-28T00:00:00+00:00,5513.0410013,5676.29921681,0.0,1
baseline,2025-01-28T04:00:00+00:00,5513.0410013,5715.11885349,0.0,1
baseline,2025-01-28T08:00:00+00:00,5513.0410013,5726.95006089,0.0,1
baseline,2025-01-28T12:00:00+00:00,5513.0410013,5724.46765092,0.00043346,1
baseline,2025-01-28T16:00:00+00:00,5513.0410013,5725.34582938,0.00028012,1
baseline,2025-01-28T20:00:00+00:00,5513.0410013,5700.32120075,0.00464975,1
baseline,2025-01-29T00:00:00+00:00,5700.32120075,5700.32120075,0.00464975,0
baseline,2025-01-29T04:00:00+00:00,5700.32120075,5700.32120075,0.00464975,0
baseline,2025-01-29T08:00:00+00:00,5700.32120075,5700.32120075,0.00464975,0
baseline,2025-01-29T12:00:00+00:00,5700.32120075,5700.32120075,0.00464975,0
baseline,2025-01-29T16:00:00+00:00,5700.32120075,5700.32120075,0.00464975,0
baseline,2025-01-29T20:00:00+00:00,5700.32120075,5700.32120075,0.00464975,0
baseline,2025-01-30T00:00:00+00:00,5700.32120075,5710.47767778,0.00287629,1
baseline,2025-01-30T04:00:00+00:00,5700.32120075,5810.76944793,0.0,1
baseline,2025-01-30T08:00:00+00:00,5700.32120075,5805.91140404,0.00083604,1
baseline,2025-01-30T12:00:00+00:00,5700.32120075,5817.38904881,0.0,1
baseline,2025-01-30T16:00:00+00:00,5700.32120075,5835.79594316,0.0,1
baseline,2025-01-30T20:00:00+00:00,5700.32120075,5845.45698229,0.0,1
baseline,2025-01-31T00:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-01-31T04:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-01-31T08:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-01-31T12:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-01-31T16:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-01-31T20:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-01T00:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-01T04:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-01T08:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-01T12:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-01T16:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-01T20:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-02T00:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-02T04:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-02T08:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-02T12:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-02T16:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-02T20:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-03T00:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-03T04:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-03T08:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-03T12:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-03T16:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-03T20:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-04T00:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-04T04:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-04T08:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-04T12:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-04T16:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-04T20:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-05T00:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-05T04:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-05T08:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-05T12:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-05T16:00:00+00:00,5845.46386337,5845.46386337,0.0,0
baseline,2025-02-05T20:00:00+00:00,5845.46386337,5812.05700677,0.00571501,1
baseline,2025-02-06T00:00:00+00:00,5845.46386337,5776.93942143,0.01172267,1
baseline,2025-02-06T04:00:00+00:00,5845.46386337,5811.08139224,0.00588191,1
baseline,2025-02-06T08:00:00+00:00,5845.46386337,5850.07420924,0.0,1
baseline,2025-02-06T12:00:00+00:00,5845.46386337,5880.08683483,0.0,1
baseline,2025-02-06T16:00:00+00:00,5845.46386337,5810.17384384,0.01188979,1
baseline,2025-02-06T20:00:00+00:00,5810.17838158,5810.17838158,0.01188902,0
baseline,2025-02-07T00:00:00+00:00,5810.17838158,5810.17838158,0.01188902,0
baseline,2025-02-07T04:00:00+00:00,5810.17838158,5742.81486804,0.02334523,1
baseline,2025-02-07T08:00:00+00:00,5810.17838158,5795.87341741,0.0143218,1
baseline,2025-02-07T12:00:00+00:00,5810.17838158,5720.721562,0.02710254,1
baseline,2025-02-07T16:00:00+00:00,5664.92392428,5664.92392428,0.03659179,0
baseline,2025-02-07T20:00:00+00:00,5664.92392428,5664.92392428,0.03659179,0
baseline,2025-02-08T00:00:00+00:00,5664.92392428,5693.11253623,0.03179788,1
baseline,2025-02-08T04:00:00+00:00,5664.92392428,5678.08592208,0.03435339,1
baseline,2025-02-08T08:00:00+00:00,5664.92392428,5715.12963366,0.02805353,1
baseline,2025-02-08T12:00:00+00:00,5664.92392428,5720.92822492,0.02706739,1
baseline,2025-02-08T16:00:00+00:00,5664.92392428,5741.1172671,0.02363393,1
baseline,2025-02-08T20:00:00+00:00,5664.92392428,5686.12936518,0.03298548,1
baseline,2025-02-09T00:00:00+00:00,5686.12936518,5686.12936518,0.03298548,0
baseline,2025-02-09T04:00:00+00:00,5686.12936518,5622.25684098,0.04384799,1
baseline,2025-02-09T08:00:00+00:00,5686.12936518,5641.30654118,0.04060829,1
baseline,2025-02-09T12:00:00+00:00,5686.12936518,5678.81616758,0.0342292,1
baseline,2025-02-09T16:00:00+00:00,5686.12936518,5684.21259968,0.03331145,1
baseline,2025-02-09T20:00:00+00:00,5686.12936518,5715.66229823,0.02796294,1
baseline,2025-02-10T00:00:00+00:00,5686.12936518,5685.27419288,0.03313091,1
baseline,2025-02-10T04:00:00+00:00,5685.27419288,5685.27419288,0.03313091,0
baseline,2025-02-10T08:00:00+00:00,5685.27419288,5640.01437197,0.04082805,1
baseline,2025-02-10T12:00:00+00:00,5685.27419288,5622.32316499,0.04383671,1
baseline,2025-02-10T16:00:00+00:00,5685.27419288,5654.59915281,0.03834768,1
baseline,2025-02-10T20:00:00+00:00,5685.27419288,5643.15017328,0.04029476,1
baseline,2025-02-11T00:00:00+00:00,5685.27419288,5640.53578155,0.04073937,1
baseline,2025-02-11T04:00:00+00:00,5685.27419288,5626.85428774,0.04306612,1
baseline,2025-02-11T08:00:00+00:00,5626.86163154,5626.86163154,0.04306487,0
baseline,2025-02-11T12:00:00+00:00,5626.86163154,5626.86163154,0.04306487,0
baseline,2025-02-11T16:00:00+00:00,5626.86163154,5626.86163154,0.04306487,0
baseline,2025-02-11T20:00:00+00:00,5626.86163154,5626.86163154,0.04306487,0
baseline,2025-02-12T00:00:00+00:00,5626.86163154,5571.8150843,0.05242639,1
baseline,2025-02-12T04:00:00+00:00,5626.86163154,5607.3576491,0.04638183,1
baseline,2025-02-12T08:00:00+00:00,5626.86163154,5550.01564456,0.05613373,1
baseline,2025-02-12T12:00:00+00:00,5626.86163154,5547.30552399,0.05659463,1
baseline,2025-02-12T16:00:00+00:00,5626.86163154,5569.5418411,0.05281299,1
baseline,2025-02-12T20:00:00+00:00,5486.19008382,5486.19008382,0.06698825,0
baseline,2025-02-13T00:00:00+00:00,5486.19008382,5486.19008382,0.06698825,0
baseline,2025-02-13T04:00:00+00:00,5486.19008382,5486.19008382,0.06698825,0
baseline,2025-02-13T08:00:00+00:00,5486.19008382,5486.19008382,0.06698825,0
baseline,2025-02-13T12:00:00+00:00,5486.19008382,5486.19008382,0.06698825,0
baseline,2025-02-13T16:00:00+00:00,5486.19008382,5486.19008382,0.06698825,0
baseline,2025-02-13T20:00:00+00:00,5486.19008382,5486.19008382,0.06698825,0
baseline,2025-02-14T00:00:00+00:00,5486.19008382,5486.19008382,0.06698825,0
baseline,2025-02-14T04:00:00+00:00,5486.19008382,5486.19008382,0.06698825,0
baseline,2025-02-14T08:00:00+00:00,5486.19008382,5486.19008382,0.06698825,0
baseline,2025-02-14T12:00:00+00:00,5486.19008382,5486.19008382,0.06698825,0
baseline,2025-02-14T16:00:00+00:00,5486.19008382,5486.19008382,0.06698825,0
baseline,2025-02-14T20:00:00+00:00,5486.19008382,5486.19008382,0.06698825,0
baseline,2025-02-15T00:00:00+00:00,5486.19008382,5517.9435403,0.06158809,1
baseline,2025-02-15T04:00:00+00:00,5486.19008382,5505.73390548,0.06366452,1
baseline,2025-02-15T08:00:00+00:00,5486.19008382,5527.23911426,0.06000723,1
baseline,2025-02-15T12:00:00+00:00,5486.19008382,5509.23638248,0.06306887,1
baseline,2025-02-15T16:00:00+00:00,5486.19008382,5507.47813903,0.06336789,1
baseline,2025-02-15T20:00:00+00:00,5486.19008382,5514.31497413,0.06220518,1
baseline,2025-02-16T00:00:00+00:00,5514.30796918,5514.30796918,0.06220637,0
baseline,2025-02-16T04:00:00+00:00,5514.30796918,5514.30796918,0.06220637,0
baseline,2025-02-16T08:00:00+00:00,5514.30796918,5514.30796918,0.06220637,0
baseline,2025-02-16T12:00:00+00:00,5514.30796918,5514.30796918,0.06220637,0
baseline,2025-02-16T16:00:00+00:00,5514.30796918,5514.30796918,0.06220637,0
baseline,2025-02-16T20:00:00+00:00,5514.30796918,5514.30796918,0.06220637,0
baseline,2025-02-17T00:00:00+00:00,5514.30796918,5514.30796918,0.06220637,0
baseline,2025-02-17T04:00:00+00:00,5514.30796918,5514.30796918,0.06220637,0
baseline,2025-02-17T08:00:00+00:00,5514.30796918,5514.30796918,0.06220637,0
baseline,2025-02-17T12:00:00+00:00,5514.30796918,5514.30796918,0.06220637,0
baseline,2025-02-17T16:00:00+00:00,5514.30796918,5514.30796918,0.06220637,0
baseline,2025-02-17T20:00:00+00:00,5514.30796918,5514.30796918,0.06220637,0
baseline,2025-02-18T00:00:00+00:00,5514.30796918,5514.30796918,0.06220637,0
baseline,2025-02-18T04:00:00+00:00,5514.30796918,5514.30796918,0.06220637,0
baseline,2025-02-18T08:00:00+00:00,5514.30796918,5514.30796918,0.06220637,0
baseline,2025-02-18T12:00:00+00:00,5514.30796918,5514.30796918,0.06220637,0
baseline,2025-02-18T16:00:00+00:00,5514.30796918,5514.30796918,0.06220637,0
baseline,2025-02-18T20:00:00+00:00,5514.30796918,5514.30796918,0.06220637,0
baseline,2025-02-19T00:00:00+00:00,5514.30796918,5514.30796918,0.06220637,0
baseline,2025-02-19T04:00:00+00:00,5514.30796918,5514.30796918,0.06220637,0
baseline,2025-02-19T08:00:00+00:00,5514.30796918,5514.07381974,0.06224619,1
baseline,2025-02-19T12:00:00+00:00,5514.30796918,5519.60799334,0.06130502,1
baseline,2025-02-19T16:00:00+00:00,5514.30796918,5515.95143319,0.06192687,1
baseline,2025-02-19T20:00:00+00:00,5514.30796918,5517.89899694,0.06159566,1
baseline,2025-02-20T00:00:00+00:00,5514.30796918,5521.12481048,0.06104706,1
baseline,2025-02-20T04:00:00+00:00,5514.30796918,5524.21293237,0.06052188,1
baseline,2025-02-20T08:00:00+00:00,5524.21293237,5524.21293237,0.06052188,0
baseline,2025-02-20T12:00:00+00:00,5524.21293237,5524.21293237,0.06052188,0
baseline,2025-02-20T16:00:00+00:00,5524.21293237,5524.21293237,0.06052188,0
baseline,2025-02-20T20:00:00+00:00,5524.21293237,5505.2156939,0.06375265,1
baseline,2025-02-21T00:00:00+00:00,5524.21293237,5506.69983335,0.06350025,1
baseline,2025-02-21T04:00:00+00:00,5524.21293237,5508.56039417,0.06318384,1
baseline,2025-02-21T08:00:00+00:00,5524.21293237,5508.2574827,0.06323535,1
baseline,2025-02-21T12:00:00+00:00,5499.65781345,5499.65781345,0.06469786,0
baseline,2025-02-21T16:00:00+00:00,5499.65781345,5499.65781345,0.06469786,0
baseline,2025-02-21T20:00:00+00:00,5499.65781345,5499.65781345,0.06469786,0
baseline,2025-02-22T00:00:00+00:00,5499.65781345,5499.65781345,0.06469786,0
baseline,2025-02-22T04:00:00+00:00,5499.65781345,5499.65781345,0.06469786,0
baseline,2025-02-22T08:00:00+00:00,5499.65781345,5499.65781345,0.06469786,0
baseline,2025-02-22T12:00:00+00:00,5499.65781345,5499.65781345,0.06469786,0
baseline,2025-02-22T16:00:00+00:00,5499.65781345,5499.65781345,0.06469786,0
baseline,2025-02-22T20:00:00+00:00,5499.65781345,5499.65781345,0.06469786,0
baseline,2025-02-23T00:00:00+00:00,5499.65781345,5499.65781345,0.06469786,0
baseline,2025-02-23T04:00:00+00:00,5499.65781345,5499.65781345,0.06469786,0
baseline,2025-02-23T08:00:00+00:00,5499.65781345,5499.65781345,0.06469786,0
baseline,2025-02-23T12:00:00+00:00,5499.65781345,5499.65781345,0.06469786,0
baseline,2025-02-23T16:00:00+00:00,5499.65781345,5499.65781345,0.06469786,0
baseline,2025-02-23T20:00:00+00:00,5499.65781345,5499.65781345,0.06469786,0
baseline,2025-02-24T00:00:00+00:00,5499.65781345,5499.65781345,0.06469786,0
baseline,2025-02-24T04:00:00+00:00,5499.65781345,5499.65781345,0.06469786,0
baseline,2025-02-24T08:00:00+00:00,5499.65781345,5499.65781345,0.06469786,0
