phase,trade_id,action,entry_time,exit_time,entry_price,exit_price,size,stop_loss,take_profit,pnl,pnl_pct,net_pnl,net_pnl_pct,exit_reason,conviction,regime,reasoning
baseline,BT-202501162000-10,LONG,2025-01-16T20:00:00+00:00,2025-01-17T19:15:00+00:00,100382.0,105401.1,0.09198335,98374.36,105401.1,461.67363199,0.05,444.6379673,0.08892759,TAKE_PROFIT,95,BULL_TREND,"BULL_TREND: state_conf=0.97, trend_strength=1.00, adx=20.2, hurst=1.00"
baseline,BT-202501180000-11,LONG,2025-01-18T00:00:00+00:00,2025-01-19T00:00:00+00:00,104042.6,104524.3,0.0965124,101961.748,109244.73,46.49002308,0.00462983,28.37366951,0.00567473,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.99, trend_strength=1.00, adx=27.7, hurst=1.00"
baseline,BT-202501191200-12,LONG,2025-01-19T12:00:00+00:00,2025-01-19T22:45:00+00:00,104353.8,102266.724,0.09700422,102266.724,109571.49,-202.45517946,-0.02,-220.49397644,-0.0440988,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=31.7, hurst=1.00"
baseline,BT-202501250400-13,SHORT,2025-01-25T04:00:00+00:00,2025-01-26T04:00:00+00:00,105153.9,105036.6,0.09289681,107256.978,99896.205,10.89679581,0.00111551,-6.67662626,-0.00133533,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.95, trend_strength=1.00, adx=12.3, hurst=1.00"
baseline,BT-202501260800-14,SHORT,2025-01-26T08:00:00+00:00,2025-01-27T05:45:00+00:00,104963.7,99715.515,0.09324682,107062.974,99715.515,489.37656202,0.05,472.19954257,0.09443991,TAKE_PROFIT,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=11.0, hurst=1.00"
baseline,BT-202501271600-15,LONG,2025-01-27T16:00:00+00:00,2025-01-27T17:15:00+00:00,101070.8,99049.384,0.10531173,99049.384,106124.34,-212.87881601,-0.02,-231.84636109,-0.04636927,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=17.6, hurst=1.00"
baseline,BT-202501272000-16,LONG,2025-01-27T20:00:00+00:00,2025-01-28T20:00:00+00:00,99660.3,102368.7,0.10306414,97667.094,104643.315,279.13891678,0.02717632,260.39922198,0.05207984,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=17.7, hurst=1.00"
baseline,BT-202501292000-17,LONG,2025-01-29T20:00:00+00:00,2025-01-30T20:00:00+00:00,103550.6,105659.9,0.10390955,101479.588,108728.13,219.17641381,0.02036975,199.61138563,0.03992228,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=11.0, hurst=1.00"
baseline,BT-202502051600-18,LONG,2025-02-05T16:00:00+00:00,2025-02-06T16:00:00+00:00,98063.3,97285.7,0.07767786,96102.034,102966.465,-60.40230394,-0.00792957,-74.05917906,-0.01481184,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=25.2, hurst=1.00"
baseline,BT-202502070000-19,SHORT,2025-02-07T00:00:00+00:00,2025-02-07T13:30:00+00:00,96515.0,98445.3,0.11436306,98445.3,91689.25,-220.75501472,-0.02,-240.82168971,-0.04816434,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=0.95, trend_strength=1.00, adx=23.9, hurst=1.00"
baseline,BT-202502072000-20,SHORT,2025-02-07T20:00:00+00:00,2025-02-08T20:00:00+00:00,96840.0,96550.0,0.10998998,98776.8,91998.0,31.8970942,0.00299463,12.75323457,0.00255065,MAX_DURATION,94,BEAR_TREND,"BEAR_TREND: state_conf=0.77, trend_strength=1.00, adx=20.2, hurst=1.00"
baseline,BT-202502090000-21,SHORT,2025-02-09T00:00:00+00:00,2025-02-10T00:00:00+00:00,96412.0,96423.6,0.11105722,98340.24,91591.4,-1.28826375,-0.00012032,-20.5624711,-0.00411249,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=16.2, hurst=1.00"
baseline,BT-202502100400-22,SHORT,2025-02-10T04:00:00+00:00,2025-02-11T04:00:00+00:00,96770.0,97565.4,0.11062307,98705.4,91931.5,-87.98958988,-0.00821949,-107.33778818,-0.02146756,MAX_DURATION,91,BEAR_TREND,"BEAR_TREND: state_conf=0.60, trend_strength=1.00, adx=14.6, hurst=1.00"
baseline,BT-202502112000-23,SHORT,2025-02-11T20:00:00+00:00,2025-02-12T16:45:00+00:00,94988.0,96887.76,0.11107732,96887.76,90238.6,-211.02024944,-0.02,-230.20203232,-0.04604041,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=12.5, hurst=1.00"
baseline,BT-202502142000-24,SHORT,2025-02-14T20:00:00+00:00,2025-02-15T20:00:00+00:00,97898.4,97497.0,0.104003,99856.368,93003.48,41.7468042,0.00410017,23.45727554,0.00469146,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.98, trend_strength=1.00, adx=19.2, hurst=1.00"
baseline,BT-202502190400-25,LONG,2025-02-19T04:00:00+00:00,2025-02-20T04:00:00+00:00,95672.2,97017.4,0.01229584,93758.756,100455.81,16.54036397,0.01406051,14.40801483,0.0028816,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=16.1, hurst=1.00"
baseline,BT-202502201600-26,SHORT,2025-02-20T16:00:00+00:00,2025-02-21T09:15:00+00:00,96871.1,98808.522,0.02118628,98808.522,92027.545,-41.04676497,-0.02,-44.77792412,-0.00895558,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=13.7, hurst=1.00"
baseline,BT-202502270800-27,LONG,2025-02-27T08:00:00+00:00,2025-02-27T16:45:00+00:00,86228.0,84503.44,0.10998673,84503.44,90539.4,-189.67871509,-0.02,-206.57912654,-0.04131583,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=48.9, hurst=1.00"
baseline,BT-202502280000-28,LONG,2025-02-28T00:00:00+00:00,2025-02-28T01:30:00+00:00,84668.2,82974.836,0.0192539,82974.836,88901.61,-32.60386112,-0.02,-35.50887167,-0.00710177,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=50.8, hurst=1.00"
baseline,BT-202503011600-29,LONG,2025-03-01T16:00:00+00:00,2025-03-02T16:00:00+00:00,84755.0,87390.1,0.04261721,83059.9,88992.75,112.30061007,0.03109079,105.69792304,0.02113958,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=41.4, hurst=1.00"
baseline,BT-202503161200-30,SHORT,2025-03-16T12:00:00+00:00,2025-03-16T16:00:00+00:00,82367.9,84015.258,0.12164241,84015.258,78249.505,-200.38859725,-0.02,-218.60396082,-0.04372079,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=0.98, trend_strength=1.00, adx=13.9, hurst=1.00"
baseline,BT-202503170800-31,SHORT,2025-03-17T08:00:00+00:00,2025-03-18T08:00:00+00:00,83525.3,83124.7,0.05548132,85195.806,79349.035,22.22581679,0.00479615,13.90445546,0.00278089,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.98, trend_strength=1.00, adx=11.2, hurst=1.00"
baseline,BT-202503181200-32,SHORT,2025-03-18T12:00:00+00:00,2025-03-19T12:00:00+00:00,82550.1,83848.5,0.11759701,84201.102,78422.595,-152.68795778,-0.01572863,-170.29916837,-0.03405983,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=9.6, hurst=1.00"
baseline,BT-202503201200-33,LONG,2025-03-20T12:00:00+00:00,2025-03-20T16:30:00+00:00,85462.9,83753.642,0.10814273,83753.642,89736.045,-184.84382639,-0.02,-201.31344829,-0.04026269,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=0.98, trend_strength=1.00, adx=17.1, hurst=1.00"
baseline,BT-202503202000-34,LONG,2025-03-20T20:00:00+00:00,2025-03-21T20:00:00+00:00,84129.3,83925.0,0.10728479,82446.714,88335.765,-21.9182826,-0.0024284,-38.14499024,-0.007629,MAX_DURATION,92,BULL_TREND,"BULL_TREND: state_conf=0.64, trend_strength=1.00, adx=17.1, hurst=1.00"
baseline,BT-202503232000-35,LONG,2025-03-23T20:00:00+00:00,2025-03-24T20:00:00+00:00,84966.7,88162.3,0.0360997,83267.366,89215.035,115.36020132,0.03761003,109.73530993,0.02194706,MAX_DURATION,90,BULL_TREND,"BULL_TREND: state_conf=0.58, trend_strength=1.00, adx=10.0, hurst=1.00"
baseline,BT-202503250000-36,LONG,2025-03-25T00:00:00+00:00,2025-03-26T00:00:00+00:00,87463.4,87369.9,0.1061071,85714.132,91836.57,-9.92101385,-0.00106902,-26.61696484,-0.00532339,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=25.2, hurst=1.00"
baseline,BT-202504060800-37,SHORT,2025-04-06T08:00:00+00:00,2025-04-06T18:45:00+00:00,82990.9,78841.355,0.11161616,84650.718,78841.355,463.15627865,0.05,446.8995859,0.08937992,TAKE_PROFIT,95,BEAR_TREND,"BEAR_TREND: state_conf=0.95, trend_strength=1.00, adx=9.0, hurst=1.00"
baseline,BT-202504102000-38,SHORT,2025-04-10T20:00:00+00:00,2025-04-11T06:45:00+00:00,79611.1,81203.322,0.12653574,81203.322,75630.545,-201.47298901,-0.02,-219.78692401,-0.04395738,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=18.0, hurst=1.00"
baseline,BT-202504110800-39,SHORT,2025-04-11T08:00:00+00:00,2025-04-11T10:30:00+00:00,81213.7,82837.974,0.11969744,82837.974,77153.015,-194.42143966,-0.02,-212.09438741,-0.04241888,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=15.0, hurst=1.00"
baseline,BT-202504120000-40,SHORT,2025-04-12T00:00:00+00:00,2025-04-12T14:30:00+00:00,83378.3,85045.866,0.1125093,85045.866,79209.385,-187.61668336,-0.02,-204.6710774,-0.04093422,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=16.1, hurst=1.00"
baseline,BT-202504141600-41,LONG,2025-04-14T16:00:00+00:00,2025-04-15T16:00:00+00:00,84054.4,84871.9,0.10769817,82373.312,88257.12,88.04325397,0.00972584,71.66952355,0.0143339,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.92, trend_strength=1.00, adx=22.5, hurst=1.00"
baseline,BT-202504152000-42,LONG,2025-04-15T20:00:00+00:00,2025-04-16T20:00:00+00:00,83954.5,84286.0,0.10966155,82275.41,88152.225,36.35280383,0.00394857,19.74824849,0.00394965,MAX_DURATION,92,BULL_TREND,"BULL_TREND: state_conf=0.58, trend_strength=1.00, adx=24.0, hurst=1.00"
baseline,BT-202504210400-43,LONG,2025-04-21T04:00:00+00:00,2025-04-22T04:00:00+00:00,87166.6,88111.0,0.10635034,85423.268,91524.93,100.4372611,0.01083443,83.66053206,0.01673211,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=17.9, hurst=1.00"
baseline,BT-202504220800-44,LONG,2025-04-22T08:00:00+00:00,2025-04-22T21:45:00+00:00,88434.9,92856.645,0.10681262,86666.202,92856.645,472.29816842,0.05,454.87046047,0.09097409,TAKE_PROFIT,95,BULL_TREND,"BULL_TREND: state_conf=0.94, trend_strength=1.00, adx=26.2, hurst=1.00"
baseline,BT-202504231200-45,LONG,2025-04-23T12:00:00+00:00,2025-04-24T12:00:00+00:00,93425.2,92575.2,0.10995411,91556.696,98096.46,-93.4609935,-0.00909819,-111.86736979,-0.02237347,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=43.7, hurst=1.00"
baseline,BT-202504281600-46,LONG,2025-04-28T16:00:00+00:00,2025-04-29T16:00:00+00:00,93772.7,94790.6,0.10780247,91897.246,98461.335,109.73213421,0.01085497,91.43732562,0.01828747,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=34.2, hurst=1.00"
baseline,BT-202504301600-47,LONG,2025-04-30T16:00:00+00:00,2025-05-01T16:00:00+00:00,93948.4,96793.9,0.10964486,92069.432,98645.82,311.99444913,0.0302879,293.17199003,0.0586344,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=21.4, hurst=1.00"
baseline,BT-202505021600-48,LONG,2025-05-02T16:00:00+00:00,2025-05-03T16:00:00+00:00,97270.1,96358.7,0.11151371,95324.698,102133.605,-101.63359529,-0.00936979,-121.06665489,-0.02421333,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=22.5, hurst=1.00"
baseline,BT-202505061600-49,LONG,2025-05-06T16:00:00+00:00,2025-05-07T16:00:00+00:00,94513.2,96889.0,0.11288467,92622.936,99238.86,268.19139899,0.02513723,248.74571586,0.04974914,MAX_DURATION,91,BULL_TREND,"BULL_TREND: state_conf=0.50, trend_strength=1.00, adx=24.5, hurst=1.00"
baseline,BT-202505072000-50,LONG,2025-05-07T20:00:00+00:00,2025-05-08T15:15:00+00:00,96124.5,100930.725,0.11587499,94202.01,100930.725,556.92127381,0.05,536.37099019,0.1072742,TAKE_PROFIT,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=24.3, hurst=1.00"
baseline,BT-202505081600-51,LONG,2025-05-08T16:00:00+00:00,2025-05-09T16:00:00+00:00,100730.9,102853.0,0.12025146,98716.282,105767.445,255.18562327,0.02106702,233.15253922,0.04663051,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=29.0, hurst=1.00"
baseline,BT-202505140800-52,LONG,2025-05-14T08:00:00+00:00,2025-05-15T08:00:00+00:00,103662.2,101734.0,0.12115904,101588.956,108845.31,-233.61886093,-0.0186008,-256.01595342,-0.05120319,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.91, trend_strength=1.00, adx=36.0, hurst=1.00"
baseline,BT-202505151200-53,LONG,2025-05-15T12:00:00+00:00,2025-05-16T12:00:00+00:00,102335.3,103614.6,0.11873498,100288.594,107452.065,151.89765991,0.01250106,129.88957876,0.02597792,MAX_DURATION,92,BULL_TREND,"BULL_TREND: state_conf=0.57, trend_strength=1.00, adx=26.0, hurst=1.00"
baseline,BT-202505161600-54,LONG,2025-05-16T16:00:00+00:00,2025-05-17T16:00:00+00:00,104144.0,102900.1,0.11922531,102061.12,109351.2,-148.30436311,-0.01194404,-170.52080008,-0.03410416,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.99, trend_strength=1.00, adx=19.5, hurst=1.00"
baseline,BT-202505262000-55,LONG,2025-05-26T20:00:00+00:00,2025-05-27T20:00:00+00:00,109074.4,109824.8,0.11145666,106892.912,114528.12,83.63707766,0.00687971,61.67909805,0.01233582,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.87, trend_strength=1.00, adx=17.0, hurst=1.00"
baseline,BT-202506081600-56,SHORT,2025-06-08T16:00:00+00:00,2025-06-09T16:00:00+00:00,105917.6,107564.3,0.00438091,108035.952,100621.72,-7.2140445,-0.01554699,-8.05576643,-0.00161115,MAX_DURATION,92,BEAR_TREND,"BEAR_TREND: state_conf=0.68, trend_strength=1.00, adx=13.8, hurst=1.00"
baseline,BT-202506162000-57,LONG,2025-06-16T20:00:00+00:00,2025-06-17T00:00:00+00:00,108594.2,106422.316,0.02187629,106422.316,114023.91,-47.51276423,-0.02,-51.74616103,-0.01034923,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=20.2, hurst=1.00"
baseline,BT-202506221200-58,LONG,2025-06-22T12:00:00+00:00,2025-06-22T13:30:00+00:00,102693.7,100639.826,0.04763471,100639.826,107828.385,-97.83569237,-0.02,-106.55287212,-0.02131057,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=0.98, trend_strength=1.00, adx=31.8, hurst=1.00"
baseline,BT-202506230000-59,SHORT,2025-06-23T00:00:00+00:00,2025-06-23T18:00:00+00:00,100904.7,102922.794,0.0228687,102922.794,95859.465,-46.15118626,-0.02,-50.34633832,-0.01006927,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=0.99, trend_strength=1.00, adx=37.3, hurst=1.00"
baseline,BT-202506260000-60,LONG,2025-06-26T00:00:00+00:00,2025-06-27T00:00:00+00:00,107280.1,106913.8,0.02872062,105134.498,112644.105,-10.52036311,-0.00341443,-16.05696866,-0.00321139,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.94, trend_strength=1.00, adx=24.0, hurst=1.00"
baseline,BT-202507091600-61,LONG,2025-07-09T16:00:00+00:00,2025-07-10T16:00:00+00:00,109019.9,111350.0,0.06710558,106839.502,114470.895,156.36271196,0.02137316,143.05349827,0.0286107,MAX_DURATION,94,BULL_TREND,"BULL_TREND: state_conf=0.86, trend_strength=1.00, adx=12.0, hurst=1.00"
baseline,BT-202507131200-62,LONG,2025-07-13T12:00:00+00:00,2025-07-14T12:00:00+00:00,118036.0,121474.5,0.10345071,115675.28,123937.8,355.71526634,0.02913094,333.41555933,0.06668311,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.64, trend_strength=1.00, adx=48.6, hurst=1.00"
baseline,BT-202507160400-63,LONG,2025-07-16T04:00:00+00:00,2025-07-17T04:00:00+00:00,117477.7,118090.8,0.10924124,115128.146,123351.585,66.97580424,0.00521886,43.8154021,0.00876308,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.94, trend_strength=1.00, adx=33.1, hurst=1.00"
baseline,BT-202507170800-64,LONG,2025-07-17T08:00:00+00:00,2025-07-18T08:00:00+00:00,118293.8,119356.5,0.10947841,115927.924,124208.49,116.34270631,0.00898356,92.92691029,0.01858538,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.99, trend_strength=1.00, adx=27.4, hurst=1.00"
baseline,BT-202507182000-65,LONG,2025-07-18T20:00:00+00:00,2025-07-19T20:00:00+00:00,117361.7,117978.4,0.11208271,115014.466,123229.785,69.12140726,0.0052547,45.38162052,0.00907632,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.83, trend_strength=1.00, adx=22.4, hurst=1.00"
baseline,BT-202507210000-66,LONG,2025-07-21T00:00:00+00:00,2025-07-22T00:00:00+00:00,117216.1,117330.2,0.06353543,114871.778,123076.905,7.24939256,0.00097342,-6.16240601,-0.00123248,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=13.3, hurst=1.00"
baseline,BT-202507220400-67,LONG,2025-07-22T04:00:00+00:00,2025-07-23T04:00:00+00:00,117176.9,118620.7,0.09747544,114833.362,123035.745,140.73504027,0.01232154,120.04904109,0.02400981,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=13.2, hurst=1.00"
baseline,BT-202507231600-68,LONG,2025-07-23T16:00:00+00:00,2025-07-24T16:00:00+00:00,118530.9,119074.1,0.08630565,116160.282,124457.445,46.88122908,0.00458277,28.42524988,0.00568505,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.99, trend_strength=1.00, adx=10.7, hurst=1.00"
baseline,BT-202507250800-69,LONG,2025-07-25T08:00:00+00:00,2025-07-26T08:00:00+00:00,115288.9,117288.0,0.01057883,112983.122,121053.345,21.14813905,0.01733992,18.93379094,0.00378676,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=14.7, hurst=1.00"
baseline,BT-202508241200-70,SHORT,2025-08-24T12:00:00+00:00,2025-08-25T12:00:00+00:00,114701.9,111183.7,0.01851799,116995.938,108966.805,65.14999242,0.03067255,61.38535289,0.01227707,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.82, trend_strength=1.00, adx=19.4, hurst=1.00"
baseline,BT-202508281200-71,SHORT,2025-08-28T12:00:00+00:00,2025-08-29T12:00:00+00:00,112876.5,110047.8,0.12196707,115134.03,107232.675,345.00825091,0.02506013,320.53783858,0.06410757,MAX_DURATION,93,BEAR_TREND,"BEAR_TREND: state_conf=0.71, trend_strength=1.00, adx=21.7, hurst=1.00"
baseline,BT-202510060400-72,LONG,2025-10-06T04:00:00+00:00,2025-10-07T04:00:00+00:00,123792.8,124277.8,0.01167524,121316.944,129982.44,5.6624914,0.00391784,3.05583712,0.00061117,MAX_DURATION,93,BULL_TREND,"BULL_TREND: state_conf=0.54, trend_strength=1.00, adx=56.5, hurst=1.00"
baseline,BT-202510121600-73,SHORT,2025-10-12T16:00:00+00:00,2025-10-12T20:30:00+00:00,113119.0,115381.38,0.12713063,115381.38,107463.05,-287.6177947,-0.02,-313.76230976,-0.06275246,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=46.2, hurst=1.00"
baseline,BT-202510130000-74,SHORT,2025-10-13T00:00:00+00:00,2025-10-14T00:00:00+00:00,114894.5,115112.0,0.07459351,117192.39,109149.775,-16.22408843,-0.00189304,-31.66538461,-0.00633308,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=44.9, hurst=1.00"
baseline,BT-202510140400-75,SHORT,2025-10-14T04:00:00+00:00,2025-10-15T04:00:00+00:00,113440.9,111978.7,0.12208266,115709.718,107768.855,178.50926545,0.01288953,153.74145921,0.03074829,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=40.2, hurst=1.00"
baseline,BT-202510150800-76,SHORT,2025-10-15T08:00:00+00:00,2025-10-16T08:00:00+00:00,112524.4,110518.2,0.12585322,114774.888,106898.18,252.48672996,0.01782902,227.22321399,0.04544464,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.96, trend_strength=1.00, adx=41.2, hurst=1.00"
baseline,BT-202510170000-77,SHORT,2025-10-17T00:00:00+00:00,2025-10-18T00:00:00+00:00,108129.4,106378.5,0.13505494,110291.988,102722.93,236.46769445,0.01619264,210.39442533,0.04207889,MAX_DURATION,93,BEAR_TREND,"BEAR_TREND: state_conf=0.55, trend_strength=1.00, adx=41.2, hurst=1.00"
baseline,BT-202510180400-78,SHORT,2025-10-18T04:00:00+00:00,2025-10-19T04:00:00+00:00,107024.9,107221.9,0.14031528,109165.398,101673.655,-27.64211016,-0.00184069,-54.69800545,-0.0109396,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=44.7, hurst=1.00"
baseline,BT-202510201600-79,SHORT,2025-10-20T16:00:00+00:00,2025-10-21T15:45:00+00:00,111079.2,113300.784,0.1347584,113300.784,105525.24,-299.37710531,-0.02,-326.59054405,-0.06531811,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=0.74, trend_strength=1.00, adx=29.2, hurst=1.00"
baseline,BT-202510250800-80,SHORT,2025-10-25T08:00:00+00:00,2025-10-26T08:00:00+00:00,111445.5,111672.9,0.12961443,113674.41,105873.225,-29.47432138,-0.00204046,-55.50175509,-0.01110035,MAX_DURATION,94,BEAR_TREND,"BEAR_TREND: state_conf=0.83, trend_strength=1.00, adx=16.0, hurst=1.00"
baseline,BT-202511111600-81,SHORT,2025-11-11T16:00:00+00:00,2025-11-12T16:00:00+00:00,103417.2,102124.9,0.07982833,105485.544,98246.34,103.16215086,0.01249599,88.39489716,0.01767898,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.86, trend_strength=1.00, adx=20.1, hurst=1.00"
