phase,timestamp,balance,equity,drawdown_pct,open_positions
baseline,2025-01-09T00:00:00+00:00,4764.72971925,4764.72971925,0.07686384,0
baseline,2025-01-09T04:00:00+00:00,4764.72971925,4674.42632565,0.09435955,1
baseline,2025-01-09T08:00:00+00:00,4764.72971925,4603.46488341,0.10810788,1
baseline,2025-01-09T12:00:00+00:00,4597.9641869,4597.9641869,0.1091736,0
baseline,2025-01-09T16:00:00+00:00,4597.9641869,4665.22864829,0.09614154,1
baseline,2025-01-09T20:00:00+00:00,4597.9641869,4463.9348593,0.13514094,1
baseline,2025-01-10T00:00:00+00:00,4437.03544889,4437.03544889,0.14035253,0
baseline,2025-01-10T04:00:00+00:00,4437.03544889,4437.03544889,0.14035253,0
baseline,2025-01-10T08:00:00+00:00,4437.03544889,4437.03544889,0.14035253,0
baseline,2025-01-10T12:00:00+00:00,4437.03544889,4437.03544889,0.14035253,0
baseline,2025-01-10T16:00:00+00:00,4437.03544889,4437.03544889,0.14035253,0
baseline,2025-01-10T20:00:00+00:00,4437.03544889,4437.03544889,0.14035253,0
baseline,2025-01-11T00:00:00+00:00,4437.03544889,4437.03544889,0.14035253,0
baseline,2025-01-11T04:00:00+00:00,4437.03544889,4437.03544889,0.14035253,0
baseline,2025-01-11T08:00:00+00:00,4437.03544889,4437.03544889,0.14035253,0
baseline,2025-01-11T12:00:00+00:00,4437.03544889,4437.03544889,0.14035253,0
baseline,2025-01-11T16:00:00+00:00,4437.03544889,4437.03544889,0.14035253,0
baseline,2025-01-11T20:00:00+00:00,4437.03544889,4437.03544889,0.14035253,0
baseline,2025-01-12T00:00:00+00:00,4437.03544889,4437.03544889,0.14035253,0
baseline,2025-01-12T04:00:00+00:00,4437.03544889,4437.03544889,0.14035253,0
baseline,2025-01-12T08:00:00+00:00,4437.03544889,4437.03544889,0.14035253,0
baseline,2025-01-12T12:00:00+00:00,4437.03544889,4437.03544889,0.14035253,0
baseline,2025-01-12T16:00:00+00:00,4437.03544889,4437.03544889,0.14035253,0
baseline,2025-01-12T20:00:00+00:00,4437.03544889,4437.03544889,0.14035253,0
baseline,2025-01-13T00:00:00+00:00,4437.03544889,4437.03544889,0.14035253,0
baseline,2025-01-13T04:00:00+00:00,4437.03544889,4460.41207703,0.13582345,1
baseline,2025-01-13T08:00:00+00:00,4437.03544889,4514.43714911,0.12535644,1
baseline,2025-01-13T12:00:00+00:00,4437.03544889,4738.78704537,0.08189007,1
baseline,2025-01-13T16:00:00+00:00,4825.2760503,4825.2760503,0.06513337,0
baseline,2025-01-13T20:00:00+00:00,4825.2760503,4841.88142804,0.06191619,1
baseline,2025-01-14T00:00:00+00:00,4825.2760503,5044.56606352,0.02264732,1
baseline,2025-01-14T04:00:00+00:00,4825.2760503,5075.3653257,0.01668016,1
baseline,2025-01-14T08:00:00+00:00,4825.2760503,5075.5578784,0.01664286,1
baseline,2025-01-14T12:00:00+00:00,5247.4877222,5247.4877222,0.0,0
baseline,2025-01-14T16:00:00+00:00,5247.4877222,5247.4877222,0.0,0
baseline,2025-01-14T20:00:00+00:00,5247.4877222,5247.4877222,0.0,0
baseline,2025-01-15T00:00:00+00:00,5247.4877222,5247.4877222,0.0,0
baseline,2025-01-15T04:00:00+00:00,5247.4877222,5247.4877222,0.0,0
baseline,2025-01-15T08:00:00+00:00,5247.4877222,5247.4877222,0.0,0
baseline,2025-01-15T12:00:00+00:00,5247.4877222,5247.4877222,0.0,0
baseline,2025-01-15T16:00:00+00:00,5247.4877222,5247.4877222,0.0,0
baseline,2025-01-15T20:00:00+00:00,5247.4877222,5327.68638129,0.0,1
baseline,2025-01-16T00:00:00+00:00,5247.4877222,5388.25534892,0.0,1
baseline,2025-01-16T04:00:00+00:00,5247.4877222,5293.47595919,0.01759,1
baseline,2025-01-16T08:00:00+00:00,5247.4877222,5322.96226169,0.01211767,1
baseline,2025-01-16T12:00:00+00:00,5247.4877222,5262.69029176,0.02330347,1
baseline,2025-01-16T16:00:00+00:00,5247.4877222,5276.7234329,0.02069908,1
baseline,2025-01-16T20:00:00+00:00,5276.71415172,5276.71415172,0.0207008,0
baseline,2025-01-17T00:00:00+00:00,5276.71415172,5235.8149131,0.02829124,1
baseline,2025-01-17T04:00:00+00:00,5276.71415172,5334.0337999,0.01006291,1
baseline,2025-01-17T08:00:00+00:00,5276.71415172,5370.99581986,0.00320318,1
baseline,2025-01-17T12:00:00+00:00,5276.71415172,5442.26131728,0.0,1
baseline,2025-01-17T16:00:00+00:00,5276.71415172,5604.5887947,0.0,1
baseline,2025-01-17T20:00:00+00:00,5738.42663154,5738.42663154,0.0,0
baseline,2025-01-18T00:00:00+00:00,5738.42663154,5738.42663154,0.0,0
baseline,2025-01-18T04:00:00+00:00,5738.42663154,5689.05638044,0.00860345,1
baseline,2025-01-18T08:00:00+00:00,5738.42663154,5616.65633089,0.02122015,1
baseline,2025-01-18T12:00:00+00:00,5738.42663154,5690.59105687,0.00833601,1
baseline,2025-01-18T16:00:00+00:00,5738.42663154,5784.22562302,0.0,1
baseline,2025-01-18T20:00:00+00:00,5738.42663154,5768.08739041,0.00279004,1
baseline,2025-01-19T00:00:00+00:00,5738.42663154,5784.92057084,0.0,1
baseline,2025-01-19T04:00:00+00:00,5784.92057084,5784.92057084,0.0,0
baseline,2025-01-19T08:00:00+00:00,5784.92057084,5784.92057084,0.0,0
baseline,2025-01-19T12:00:00+00:00,5784.92057084,5784.92057084,0.0,0
baseline,2025-01-19T16:00:00+00:00,5784.92057084,5841.40117847,0.0,1
baseline,2025-01-19T20:00:00+00:00,5784.92057084,5968.6717198,0.0,1
baseline,2025-01-20T00:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-20T04:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-20T08:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-20T12:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-20T16:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-20T20:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-21T00:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-21T04:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-21T08:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-21T12:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-21T16:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-21T20:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-22T00:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-22T04:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-22T08:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-22T12:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-22T16:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-22T20:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-23T00:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-23T04:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-23T08:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-23T12:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-23T16:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-23T20:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-24T00:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-24T04:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-24T08:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-24T12:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-24T16:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-24T20:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-25T00:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-25T04:00:00+00:00,5582.44836084,5582.44836084,0.06470843,0
baseline,2025-01-25T08:00:00+00:00,5582.44836084,5657.19942613,0.05218452,1
baseline,2025-01-25T12:00:00+00:00,5582.44836084,5631.41839131,0.05650392,1
baseline,2025-01-25T16:00:00+00:00,5582.44836084,5610.48697817,0.0600108,1
baseline,2025-01-25T20:00:00+00:00,5582.44836084,5596.22611747,0.06240008,1
baseline,2025-01-26T00:00:00+00:00,5582.44836084,5624.43196313,0.05767443,1
baseline,2025-01-26T04:00:00+00:00,5582.44836084,5593.3553644,0.06288105,1
baseline,2025-01-26T08:00:00+00:00,5593.34607394,5593.34607394,0.06288261,0
baseline,2025-01-26T12:00:00+00:00,5593.34607394,5608.29869783,0.06037742,1
baseline,2025-01-26T16:00:00+00:00,5593.34607394,5596.82786515,0.06229926,1
baseline,2025-01-26T20:00:00+00:00,5593.34607394,5586.47788306,0.06403332,1
baseline,2025-01-27T00:00:00+00:00,5593.34607394,5784.41532856,0.03087059,1
baseline,2025-01-27T04:00:00+00:00,5593.34607394,5880.67334171,0.01474338,1
baseline,2025-01-27T08:00:00+00:00,6010.53978173,6010.53978173,0.0,0
baseline,2025-01-27T12:00:00+00:00,6010.53978173,6010.53978173,0.0,0
baseline,2025-01-27T16:00:00+00:00,6010.53978173,6010.53978173,0.0,0
baseline,2025-01-27T20:00:00+00:00,5800.17089733,5800.17089733,0.035,0
baseline,2025-01-28T00:00:00+00:00,5800.17089733,6040.6363155,0.0,1
baseline,2025-01-28T04:00:00+00:00,5800.17089733,6097.81432725,0.0,1
baseline,2025-01-28T08:00:00+00:00,5800.17089733,6115.24068602,0.0,1
baseline,2025-01-28T12:00:00+00:00,5800.17089733,6111.584308,0.00059791,1
baseline,2025-01-28T16:00:00+00:00,5800.17089733,6112.87778992,0.00038639,1
baseline,2025-01-28T20:00:00+00:00,5800.17089733,6076.01864767,0.00641382,1
baseline,2025-01-29T00:00:00+00:00,6076.01864767,6076.01864767,0.00641382,0
baseline,2025-01-29T04:00:00+00:00,6076.01864767,6076.01864767,0.00641382,0
baseline,2025-01-29T08:00:00+00:00,6076.01864767,6076.01864767,0.00641382,0
baseline,2025-01-29T12:00:00+00:00,6076.01864767,6076.01864767,0.00641382,0
baseline,2025-01-29T16:00:00+00:00,6076.01864767,6076.01864767,0.00641382,0
baseline,2025-01-29T20:00:00+00:00,6076.01864767,6076.01864767,0.00641382,0
baseline,2025-01-30T00:00:00+00:00,6076.01864767,6091.17486659,0.00393538,1
baseline,2025-01-30T04:00:00+00:00,6076.01864767,6240.83739417,0.0,1
baseline,2025-01-30T08:00:00+00:00,6076.01864767,6233.58787482,0.00116163,1
baseline,2025-01-30T12:00:00+00:00,6076.01864767,6250.71563441,0.0,1
baseline,2025-01-30T16:00:00+00:00,6076.01864767,6278.18371408,0.0,1
baseline,2025-01-30T20:00:00+00:00,6076.01864767,6292.60060525,0.0,1
baseline,2025-01-31T00:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-01-31T04:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-01-31T08:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-01-31T12:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-01-31T16:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-01-31T20:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-01T00:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-01T04:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-01T08:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-01T12:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-01T16:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-01T20:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-02T00:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-02T04:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-02T08:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-02T12:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-02T16:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-02T20:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-03T00:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-03T04:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-03T08:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-03T12:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-03T16:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-03T20:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-04T00:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-04T04:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-04T08:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-04T12:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-04T16:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-04T20:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-05T00:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-05T04:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-05T08:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-05T12:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-05T16:00:00+00:00,6292.61087369,6292.61087369,0.0,0
baseline,2025-02-05T20:00:00+00:00,6292.61087369,6246.37362655,0.00734786,1
baseline,2025-02-06T00:00:00+00:00,6292.61087369,6197.76862036,0.015072,1
baseline,2025-02-06T04:00:00+00:00,6292.61087369,6245.02331303,0.00756245,1
baseline,2025-02-06T08:00:00+00:00,6292.61087369,6298.99189014,0.0,1
baseline,2025-02-06T12:00:00+00:00,6292.61087369,6340.53130233,0.0,1
baseline,2025-02-06T16:00:00+00:00,6292.61087369,6243.76720743,0.0152612,1
baseline,2025-02-06T20:00:00+00:00,6243.77348796,6243.77348796,0.01526021,0
baseline,2025-02-07T00:00:00+00:00,6243.77348796,6243.77348796,0.01526021,0
baseline,2025-02-07T04:00:00+00:00,6243.77348796,6142.42658897,0.03124418,1
baseline,2025-02-07T08:00:00+00:00,6243.77348796,6222.25198941,0.01865448,1
baseline,2025-02-07T12:00:00+00:00,6243.77348796,6109.18770431,0.03648647,1
baseline,2025-02-07T16:00:00+00:00,6025.24140672,6025.24140672,0.0497261,0
baseline,2025-02-07T20:00:00+00:00,6025.24140672,6025.24140672,0.0497261,0
baseline,2025-02-08T00:00:00+00:00,6025.24140672,6067.21557578,0.04310612,1
baseline,2025-02-08T04:00:00+00:00,6025.24140672,6044.84024052,0.04663506,1
baseline,2025-02-08T08:00:00+00:00,6025.24140672,6100.00006943,0.0379355,1
baseline,2025-02-08T12:00:00+00:00,6025.24140672,6108.63444454,0.03657373,1
baseline,2025-02-08T16:00:00+00:00,6025.24140672,6138.69687794,0.03183242,1
baseline,2025-02-08T20:00:00+00:00,6025.24140672,6056.81730562,0.04474609,1
baseline,2025-02-09T00:00:00+00:00,6056.81730562,6056.81730562,0.04474609,0
baseline,2025-02-09T04:00:00+00:00,6056.81730562,5961.566234,0.05976866,1
baseline,2025-02-09T08:00:00+00:00,6056.81730562,5989.97444834,0.05528825,1
baseline,2025-02-09T12:00:00+00:00,6056.81730562,6045.91136575,0.04646613,1
baseline,2025-02-09T16:00:00+00:00,6056.81730562,6053.95889396,0.04519691,1
baseline,2025-02-09T20:00:00+00:00,6056.81730562,6100.85883297,0.03780006,1
baseline,2025-02-10T00:00:00+00:00,6056.81730562,6055.54201427,0.04494723,1
baseline,2025-02-10T04:00:00+00:00,6055.54201427,6055.54201427,0.04494723,0
baseline,2025-02-10T08:00:00+00:00,6055.54201427,5988.05153745,0.05559152,1
baseline,2025-02-10T12:00:00+00:00,6055.54201427,5961.67078803,0.05975217,1
baseline,2025-02-10T16:00:00+00:00,6055.54201427,6009.80005066,0.05216144,1
baseline,2025-02-10T20:00:00+00:00,6055.54201427,5992.7275773,0.05485403,1
baseline,2025-02-11T00:00:00+00:00,6055.54201427,5988.82905227,0.05546889,1
baseline,2025-02-11T04:00:00+00:00,6055.54201427,5968.42750135,0.05868653,1
baseline,2025-02-11T08:00:00+00:00,5968.43845226,5968.43845226,0.05868481,0
baseline,2025-02-11T12:00:00+00:00,5968.43845226,5968.43845226,0.05868481,0
baseline,2025-02-11T16:00:00+00:00,5968.43845226,5968.43845226,0.05868481,0
baseline,2025-02-11T20:00:00+00:00,5968.43845226,5968.43845226,0.05868481,0
baseline,2025-02-12T00:00:00+00:00,5968.43845226,5886.69507291,0.071577,1
baseline,2025-02-12T04:00:00+00:00,5968.43845226,5939.47530171,0.06325274,1
baseline,2025-02-12T08:00:00+00:00,5968.43845226,5854.32319925,0.07668255,1
baseline,2025-02-12T12:00:00+00:00,5968.43845226,5850.2987068,0.07731727,1
baseline,2025-02-12T16:00:00+00:00,5968.43845226,5883.31933744,0.07210941,1
baseline,2025-02-12T20:00:00+00:00,5759.54310338,5759.54310338,0.09163084,0
baseline,2025-02-13T00:00:00+00:00,5759.54310338,5759.54310338,0.09163084,0
baseline,2025-02-13T04:00:00+00:00,5759.54310338,5759.54310338,0.09163084,0
baseline,2025-02-13T08:00:00+00:00,5759.54310338,5759.54310338,0.09163084,0
baseline,2025-02-13T12:00:00+00:00,5759.54310338,5759.54310338,0.09163084,0
baseline,2025-02-13T16:00:00+00:00,5759.54310338,5759.54310338,0.09163084,0
baseline,2025-02-13T20:00:00+00:00,5759.54310338,5759.54310338,0.09163084,0
baseline,2025-02-14T00:00:00+00:00,5759.54310338,5759.54310338,0.09163084,0
baseline,2025-02-14T04:00:00+00:00,5759.54310338,5759.54310338,0.09163084,0
baseline,2025-02-14T08:00:00+00:00,5759.54310338,5759.54310338,0.09163084,0
baseline,2025-02-14T12:00:00+00:00,5759.54310338,5759.54310338,0.09163084,0
baseline,2025-02-14T16:00:00+00:00,5759.54310338,5759.54310338,0.09163084,0
baseline,2025-02-14T20:00:00+00:00,5759.54310338,5759.54310338,0.09163084,0
baseline,2025-02-15T00:00:00+00:00,5759.54310338,5806.21293125,0.08427028,1
baseline,2025-02-15T04:00:00+00:00,5759.54310338,5788.26774926,0.08710052,1
baseline,2025-02-15T08:00:00+00:00,5759.54310338,5819.8751553,0.08211554,1
baseline,2025-02-15T12:00:00+00:00,5759.54310338,5793.41553526,0.08628863,1
baseline,2025-02-15T16:00:00+00:00,5759.54310338,5790.83134669,0.0866962,1
baseline,2025-02-15T20:00:00+00:00,5759.54310338,5800.87982496,0.0851114,1
baseline,2025-02-16T00:00:00+00:00,5800.86952939,5800.86952939,0.08511302,0
baseline,2025-02-16T04:00:00+00:00,5800.86952939,5800.86952939,0.08511302,0
baseline,2025-02-16T08:00:00+00:00,5800.86952939,5800.86952939,0.08511302,0
baseline,2025-02-16T12:00:00+00:00,5800.86952939,5800.86952939,0.08511302,0
baseline,2025-02-16T16:00:00+00:00,5800.86952939,5800.86952939,0.08511302,0
baseline,2025-02-16T20:00:00+00:00,5800.86952939,5800.86952939,0.08511302,0
baseline,2025-02-17T00:00:00+00:00,5800.86952939,5800.86952939,0.08511302,0
baseline,2025-02-17T04:00:00+00:00,5800.86952939,5800.86952939,0.08511302,0
baseline,2025-02-17T08:00:00+00:00,5800.86952939,5800.86952939,0.08511302,0
baseline,2025-02-17T12:00:00+00:00,5800.86952939,5800.86952939,0.08511302,0
baseline,2025-02-17T16:00:00+00:00,5800.86952939,5800.86952939,0.08511302,0
baseline,2025-02-17T20:00:00+00:00,5800.86952939,5800.86952939,0.08511302,0
baseline,2025-02-18T00:00:00+00:00,5800.86952939,5800.86952939,0.08511302,0
baseline,2025-02-18T04:00:00+00:00,5800.86952939,5800.86952939,0.08511302,0
baseline,2025-02-18T08:00:00+00:00,5800.86952939,5800.86952939,0.08511302,0
baseline,2025-02-18T12:00:00+00:00,5800.86952939,5800.86952939,0.08511302,0
baseline,2025-02-18T16:00:00+00:00,5800.86952939,5800.86952939,0.08511302,0
baseline,2025-02-18T20:00:00+00:00,5800.86952939,5800.86952939,0.08511302,0
baseline,2025-02-19T00:00:00+00:00,5800.86952939,5800.86952939,0.08511302,0
baseline,2025-02-19T04:00:00+00:00,5800.86952939,5800.86952939,0.08511302,0
baseline,2025-02-19T08:00:00+00:00,5800.86952939,5800.55283541,0.08516297,1
baseline,2025-02-19T12:00:00+00:00,5800.86952939,5808.0379672,0.08398245,1
baseline,2025-02-19T16:00:00+00:00,5800.86952939,5803.09236256,0.08476245,1
baseline,2025-02-19T20:00:00+00:00,5800.86952939,5805.72649955,0.084347,1
baseline,2025-02-20T00:00:00+00:00,5800.86952939,5810.08950678,0.08365889,1
baseline,2025-02-20T04:00:00+00:00,5800.86952939,5814.26628202,0.08300015,1
baseline,2025-02-20T08:00:00+00:00,5814.26628202,5814.26628202,0.08300015,0
baseline,2025-02-20T12:00:00+00:00,5814.26628202,5814.26628202,0.08300015,0
baseline,2025-02-20T16:00:00+00:00,5814.26628202,5814.26628202,0.08300015,0
baseline,2025-02-20T20:00:00+00:00,5814.26628202,5788.55879801,0.08705461,1
baseline,2025-02-21T00:00:00+00:00,5814.26628202,5790.5671684,0.08673786,1
baseline,2025-02-21T04:00:00+00:00,5814.26628202,5793.08492052,0.08634077,1
baseline,2025-02-21T08:00:00+00:00,5814.26628202,5792.67501401,0.08640542,1
baseline,2025-02-21T12:00:00+00:00,5781.03775104,5781.03775104,0.0882408,0
baseline,2025-02-21T16:00:00+00:00,5781.03775104,5781.03775104,0.0882408,0
baseline,2025-02-21T20:00:00+00:00,5781.03775104,5781.03775104,0.0882408,0
baseline,2025-02-22T00:00:00+00:00,5781.03775104,5781.03775104,0.0882408,0
baseline,2025-02-22T04:00:00+00:00,5781.03775104,5781.03775104,0.0882408,0
baseline,2025-02-22T08:00:00+00:00,5781.03775104,5781.03775104,0.0882408,0
baseline,2025-02-22T12:00:00+00:00,5781.03775104,5781.03775104,0.0882408,0
baseline,2025-02-22T16:00:00+00:00,5781.03775104,5781.03775104,0.0882408,0
baseline,2025-02-22T20:00:00+00:00,5781.03775104,5781.03775104,0.0882408,0
baseline,2025-02-23T00:00:00+00:00,5781.03775104,5781.03775104,0.0882408,0
baseline,2025-02-23T04:00:00+00:00,5781.03775104,5781.03775104,0.0882408,0
baseline,2025-02-23T08:00:00+00:00,5781.03775104,5781.03775104,0.0882408,0
baseline,2025-02-23T12:00:00+00:00,5781.03775104,5781.03775104,0.0882408,0
baseline,2025-02-23T16:00:00+00:00,5781.03775104,5781.03775104,0.0882408,0
baseline,2025-02-23T20:00:00+00:00,5781.03775104,5781.03775104,0.0882408,0
baseline,2025-02-24T00:00:00+00:00,5781.03775104,5781.03775104,0.0882408,0
baseline,2025-02-24T04:00:00+00:00,5781.03775104,5781.03775104,0.0882408,0
baseline,2025-02-24T08:00:00+00:00,5781.03775104,5781.03775104,0.0882408,0
baseline,2025-02-24T12:00:00+00:00,5781.03775104,5781.03775104,0.0882408,0
