phase,trade_id,action,entry_time,exit_time,entry_price,exit_price,size,stop_loss,take_profit,pnl,pnl_pct,net_pnl,net_pnl_pct,exit_reason,conviction,regime,reasoning
baseline,BT-202501162000-10,LONG,2025-01-16T20:00:00+00:00,2025-01-17T19:15:00+00:00,100382.0,105401.1,0.09199109,98374.36,105401.1,461.71247982,0.05,444.67538166,0.08893508,TAKE_PROFIT,95,BULL_TREND,"BULL_TREND: state_conf=0.97, trend_strength=1.00, adx=20.2, hurst=1.00"
baseline,BT-202501180000-11,LONG,2025-01-18T00:00:00+00:00,2025-01-19T00:00:00+00:00,104042.6,104524.3,0.09652053,101961.748,109244.73,46.4939393,0.00462983,28.37605964,0.00567521,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.99, trend_strength=1.00, adx=27.7, hurst=1.00"
baseline,BT-202501191200-12,LONG,2025-01-19T12:00:00+00:00,2025-01-19T22:45:00+00:00,104353.8,102266.724,0.09701238,102266.724,109571.49,-202.47221,-0.02,-220.51252441,-0.0441025,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=31.7, hurst=1.00"
baseline,BT-202501250400-13,SHORT,2025-01-25T04:00:00+00:00,2025-01-26T04:00:00+00:00,105153.9,105036.6,0.09290463,107256.978,99896.205,10.8977131,0.00111551,-6.67718829,-0.00133544,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.95, trend_strength=1.00, adx=12.3, hurst=1.00"
baseline,BT-202501260800-14,SHORT,2025-01-26T08:00:00+00:00,2025-01-27T05:45:00+00:00,104963.7,99715.515,0.07949295,107062.974,99715.515,417.1937078,0.05,402.55029209,0.08051006,TAKE_PROFIT,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=11.0, hurst=1.00"
baseline,BT-202501271600-15,LONG,2025-01-27T16:00:00+00:00,2025-01-27T17:15:00+00:00,101070.8,99049.384,0.10407006,99049.384,106124.34,-210.3688844,-0.02,-229.11279408,-0.04582256,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=17.6, hurst=1.00"
baseline,BT-202501272000-16,LONG,2025-01-27T20:00:00+00:00,2025-01-28T20:00:00+00:00,99660.3,102368.7,0.10184897,97667.094,104643.315,275.84775035,0.02717632,257.32900451,0.0514658,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=17.7, hurst=1.00"
baseline,BT-202501292000-17,LONG,2025-01-29T20:00:00+00:00,2025-01-30T20:00:00+00:00,103550.6,105659.9,0.10268441,101479.588,108728.13,216.59222601,0.02036975,197.25787825,0.03945158,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=11.0, hurst=1.00"
baseline,BT-202502051600-18,LONG,2025-02-05T16:00:00+00:00,2025-02-06T16:00:00+00:00,98063.3,97285.7,0.06280528,96102.034,102966.465,-48.83738573,-0.00792957,-59.87944927,-0.01197589,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=25.2, hurst=1.00"
baseline,BT-202502070000-19,SHORT,2025-02-07T00:00:00+00:00,2025-02-07T13:30:00+00:00,96515.0,98445.3,0.11321146,98445.3,91689.25,-218.53208124,-0.02,-238.39669113,-0.04767934,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=0.95, trend_strength=1.00, adx=23.9, hurst=1.00"
baseline,BT-202502072000-20,SHORT,2025-02-07T20:00:00+00:00,2025-02-08T20:00:00+00:00,96840.0,96550.0,0.10888241,98776.8,91998.0,31.5758989,0.00299463,12.62481287,0.00252496,MAX_DURATION,94,BEAR_TREND,"BEAR_TREND: state_conf=0.77, trend_strength=1.00, adx=20.2, hurst=1.00"
baseline,BT-202502090000-21,SHORT,2025-02-09T00:00:00+00:00,2025-02-10T00:00:00+00:00,96412.0,96423.6,0.10993891,98340.24,91591.4,-1.27529136,-0.00012032,-20.35541372,-0.00407108,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=16.2, hurst=1.00"
baseline,BT-202502100400-22,SHORT,2025-02-10T04:00:00+00:00,2025-02-11T04:00:00+00:00,96770.0,97565.4,0.10950913,98705.4,91931.5,-87.103562,-0.00821949,-106.25692995,-0.02125139,MAX_DURATION,91,BEAR_TREND,"BEAR_TREND: state_conf=0.60, trend_strength=1.00, adx=14.6, hurst=1.00"
baseline,BT-202502112000-23,SHORT,2025-02-11T20:00:00+00:00,2025-02-12T16:45:00+00:00,94988.0,96887.76,0.10995881,96887.76,90238.6,-208.89534889,-0.02,-227.88397788,-0.0455768,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=12.5, hurst=1.00"
baseline,BT-202502142000-24,SHORT,2025-02-14T20:00:00+00:00,2025-02-15T20:00:00+00:00,97898.4,97497.0,0.10295572,99856.368,93003.48,41.32642601,0.00410017,23.22106759,0.00464421,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.98, trend_strength=1.00, adx=19.2, hurst=1.00"
baseline,BT-202502190400-25,LONG,2025-02-19T04:00:00+00:00,2025-02-20T04:00:00+00:00,95672.2,97017.4,0.00995893,93758.756,100455.81,13.39675264,0.01406051,11.6696713,0.00233393,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=16.1, hurst=1.00"
baseline,BT-202502201600-26,SHORT,2025-02-20T16:00:00+00:00,2025-02-21T09:15:00+00:00,96871.1,98808.522,0.0171509,98808.522,92027.545,-33.22853098,-0.02,-36.24901109,-0.0072498,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=13.7, hurst=1.00"
baseline,BT-202502270800-27,LONG,2025-02-27T08:00:00+00:00,2025-02-27T16:45:00+00:00,86228.0,84503.44,0.08915126,84503.44,90539.4,-153.74669695,-0.02,-167.44555839,-0.03348911,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=48.9, hurst=1.00"
baseline,BT-202502280000-28,LONG,2025-02-28T00:00:00+00:00,2025-02-28T01:30:00+00:00,84668.2,82974.836,0.01570185,82974.836,88901.61,-26.58894752,-0.02,-28.95802807,-0.00579161,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=50.8, hurst=1.00"
baseline,BT-202503011600-29,LONG,2025-03-01T16:00:00+00:00,2025-03-02T16:00:00+00:00,84755.0,87390.1,0.03479169,83059.9,88992.75,91.67958232,0.03109079,86.2893036,0.01725786,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=41.4, hurst=1.00"
baseline,BT-202503161200-30,SHORT,2025-03-16T12:00:00+00:00,2025-03-16T16:00:00+00:00,82367.9,84015.258,0.10060575,84015.258,78249.505,-165.73368711,-0.02,-180.79891241,-0.03615978,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=0.98, trend_strength=1.00, adx=13.9, hurst=1.00"
baseline,BT-202503170800-31,SHORT,2025-03-17T08:00:00+00:00,2025-03-18T08:00:00+00:00,83525.3,83124.7,0.04540735,85195.806,79349.035,18.19018441,0.00479615,11.37976666,0.00227595,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.98, trend_strength=1.00, adx=11.2, hurst=1.00"
baseline,BT-202503181200-32,SHORT,2025-03-18T12:00:00+00:00,2025-03-19T12:00:00+00:00,82550.1,83848.5,0.1175464,84201.102,78422.595,-152.62224576,-0.01572863,-170.22587704,-0.03404518,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=9.6, hurst=1.00"
baseline,BT-202503201200-33,LONG,2025-03-20T12:00:00+00:00,2025-03-20T16:30:00+00:00,85462.9,83753.642,0.08844234,83753.642,89736.045,-151.17077718,-0.02,-164.64012366,-0.03292802,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=0.98, trend_strength=1.00, adx=17.1, hurst=1.00"
baseline,BT-202503202000-34,LONG,2025-03-20T20:00:00+00:00,2025-03-21T20:00:00+00:00,84129.3,83925.0,0.08830671,82446.714,88335.765,-18.04106085,-0.0024284,-31.39735456,-0.00627947,MAX_DURATION,92,BULL_TREND,"BULL_TREND: state_conf=0.64, trend_strength=1.00, adx=17.1, hurst=1.00"
baseline,BT-202503232000-35,LONG,2025-03-23T20:00:00+00:00,2025-03-24T20:00:00+00:00,84966.7,88162.3,0.02973669,83267.366,89215.035,95.02656656,0.03761003,90.39313051,0.01807863,MAX_DURATION,90,BULL_TREND,"BULL_TREND: state_conf=0.58, trend_strength=1.00, adx=10.0, hurst=1.00"
baseline,BT-202503250000-36,LONG,2025-03-25T00:00:00+00:00,2025-03-26T00:00:00+00:00,87463.4,87369.9,0.10640512,85714.132,91836.57,-9.94887872,-0.00106902,-26.69172315,-0.00533834,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=25.2, hurst=1.00"
baseline,BT-202504060800-37,SHORT,2025-04-06T08:00:00+00:00,2025-04-06T18:45:00+00:00,82990.9,78841.355,0.11192966,84650.718,78841.355,464.457161,0.05,448.15480754,0.08963096,TAKE_PROFIT,95,BEAR_TREND,"BEAR_TREND: state_conf=0.95, trend_strength=1.00, adx=9.0, hurst=1.00"
baseline,BT-202504102000-38,SHORT,2025-04-10T20:00:00+00:00,2025-04-11T06:45:00+00:00,79611.1,81203.322,0.12689114,81203.322,75630.545,-202.03886471,-0.02,-220.40423792,-0.04408085,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=18.0, hurst=1.00"
baseline,BT-202504110800-39,SHORT,2025-04-11T08:00:00+00:00,2025-04-11T10:30:00+00:00,81213.7,82837.974,0.12003363,82837.974,77153.015,-194.96750433,-0.02,-212.69008947,-0.04253802,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=15.0, hurst=1.00"
baseline,BT-202504120000-40,SHORT,2025-04-12T00:00:00+00:00,2025-04-12T14:30:00+00:00,83378.3,85045.866,0.1128253,85045.866,79209.385,-188.14363422,-0.02,-205.2459282,-0.04104919,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=16.1, hurst=1.00"
baseline,BT-202504141600-41,LONG,2025-04-14T16:00:00+00:00,2025-04-15T16:00:00+00:00,84054.4,84871.9,0.10800066,82373.312,88257.12,88.29053955,0.00972584,71.87082051,0.01437416,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.92, trend_strength=1.00, adx=22.5, hurst=1.00"
baseline,BT-202504152000-42,LONG,2025-04-15T20:00:00+00:00,2025-04-16T20:00:00+00:00,83954.5,84286.0,0.10996956,82275.41,88152.225,36.45490914,0.00394857,19.80371605,0.00396074,MAX_DURATION,92,BULL_TREND,"BULL_TREND: state_conf=0.58, trend_strength=1.00, adx=24.0, hurst=1.00"
baseline,BT-202504210400-43,LONG,2025-04-21T04:00:00+00:00,2025-04-22T04:00:00+00:00,87166.6,88111.0,0.10664905,85423.268,91524.93,100.71936282,0.01083443,83.89551239,0.0167791,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=17.9, hurst=1.00"
baseline,BT-202504220800-44,LONG,2025-04-22T08:00:00+00:00,2025-04-22T21:45:00+00:00,88434.9,92856.645,0.10711262,86666.202,92856.645,473.62469192,0.05,456.14803551,0.09122961,TAKE_PROFIT,95,BULL_TREND,"BULL_TREND: state_conf=0.94, trend_strength=1.00, adx=26.2, hurst=1.00"
baseline,BT-202504231200-45,LONG,2025-04-23T12:00:00+00:00,2025-04-24T12:00:00+00:00,93425.2,92575.2,0.11026294,91556.696,98096.46,-93.723499,-0.00909819,-112.1815736,-0.02243631,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=43.7, hurst=1.00"
baseline,BT-202504281600-46,LONG,2025-04-28T16:00:00+00:00,2025-04-29T16:00:00+00:00,93772.7,94790.6,0.10810525,91897.246,98461.335,110.04033398,0.01085497,91.69414156,0.01833883,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=34.2, hurst=1.00"
baseline,BT-202504301600-47,LONG,2025-04-30T16:00:00+00:00,2025-05-01T16:00:00+00:00,93948.4,96793.9,0.10995282,92069.432,98645.82,312.87074931,0.0302879,293.99542348,0.05879908,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=21.4, hurst=1.00"
baseline,BT-202505021600-48,LONG,2025-05-02T16:00:00+00:00,2025-05-03T16:00:00+00:00,97270.1,96358.7,0.11182692,95324.698,102133.605,-101.91905489,-0.00936979,-121.40669637,-0.02428134,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=22.5, hurst=1.00"
baseline,BT-202505061600-49,LONG,2025-05-06T16:00:00+00:00,2025-05-07T16:00:00+00:00,94513.2,96889.0,0.11320172,92622.936,99238.86,268.94464638,0.02513723,249.44434774,0.04988887,MAX_DURATION,91,BULL_TREND,"BULL_TREND: state_conf=0.50, trend_strength=1.00, adx=24.5, hurst=1.00"
baseline,BT-202505072000-50,LONG,2025-05-07T20:00:00+00:00,2025-05-08T15:15:00+00:00,96124.5,100930.725,0.11620045,94202.01,100930.725,558.4855078,0.05,537.87750426,0.1075755,TAKE_PROFIT,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=24.3, hurst=1.00"
baseline,BT-202505081600-51,LONG,2025-05-08T16:00:00+00:00,2025-05-09T16:00:00+00:00,100730.9,102853.0,0.12058921,98716.282,105767.445,255.90236254,0.02106702,233.80739422,0.04676148,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=29.0, hurst=1.00"
baseline,BT-202505140800-52,LONG,2025-05-14T08:00:00+00:00,2025-05-15T08:00:00+00:00,103662.2,101734.0,0.12149934,101588.956,108845.31,-234.27502739,-0.0186008,-256.73502671,-0.05134701,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.91, trend_strength=1.00, adx=36.0, hurst=1.00"
baseline,BT-202505151200-53,LONG,2025-05-15T12:00:00+00:00,2025-05-16T12:00:00+00:00,102335.3,103614.6,0.11906847,100288.594,107452.065,152.32429367,0.01250106,130.2543986,0.02605088,MAX_DURATION,92,BULL_TREND,"BULL_TREND: state_conf=0.57, trend_strength=1.00, adx=26.0, hurst=1.00"
baseline,BT-202505161600-54,LONG,2025-05-16T16:00:00+00:00,2025-05-17T16:00:00+00:00,104144.0,102900.1,0.11956018,102061.12,109351.2,-148.7209079,-0.01194404,-170.99974452,-0.03419995,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.99, trend_strength=1.00, adx=19.5, hurst=1.00"
baseline,BT-202505262000-55,LONG,2025-05-26T20:00:00+00:00,2025-05-27T20:00:00+00:00,109074.4,109824.8,0.11176971,106892.912,114528.12,83.87199038,0.00687971,61.85233707,0.01237047,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.87, trend_strength=1.00, adx=17.0, hurst=1.00"
baseline,BT-202506081600-56,SHORT,2025-06-08T16:00:00+00:00,2025-06-09T16:00:00+00:00,105917.6,107564.3,0.00359445,108035.952,100621.72,-5.91898081,-0.01554699,-6.60959701,-0.00132192,MAX_DURATION,92,BEAR_TREND,"BEAR_TREND: state_conf=0.68, trend_strength=1.00, adx=13.8, hurst=1.00"
baseline,BT-202506162000-57,LONG,2025-06-16T20:00:00+00:00,2025-06-17T00:00:00+00:00,108594.2,106422.316,0.0179524,106422.316,114023.91,-38.99053032,-0.02,-42.46459437,-0.00849292,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=20.2, hurst=1.00"
baseline,BT-202506221200-58,LONG,2025-06-22T12:00:00+00:00,2025-06-22T13:30:00+00:00,102693.7,100639.826,0.03913902,100639.826,107828.385,-80.38661556,-0.02,-87.54907909,-0.01750982,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=0.98, trend_strength=1.00, adx=31.8, hurst=1.00"
baseline,BT-202506230000-59,SHORT,2025-06-23T00:00:00+00:00,2025-06-23T18:00:00+00:00,100904.7,102922.794,0.01883865,102922.794,95859.465,-38.01816653,-0.02,-41.47402547,-0.00829481,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=0.99, trend_strength=1.00, adx=37.3, hurst=1.00"
baseline,BT-202506260000-60,LONG,2025-06-26T00:00:00+00:00,2025-06-27T00:00:00+00:00,107280.1,106913.8,0.02368837,105134.498,112644.105,-8.67704993,-0.00341443,-13.24356559,-0.00264871,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.94, trend_strength=1.00, adx=24.0, hurst=1.00"
baseline,BT-202507091600-61,LONG,2025-07-09T16:00:00+00:00,2025-07-10T16:00:00+00:00,109019.9,111350.0,0.05536327,106839.502,114470.895,129.00195543,0.02137316,118.02162278,0.02360432,MAX_DURATION,94,BULL_TREND,"BULL_TREND: state_conf=0.86, trend_strength=1.00, adx=12.0, hurst=1.00"
baseline,BT-202507131200-62,LONG,2025-07-13T12:00:00+00:00,2025-07-14T12:00:00+00:00,118036.0,121474.5,0.10388999,115675.28,123937.8,357.22573062,0.02913094,334.83133296,0.06696627,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.64, trend_strength=1.00, adx=48.6, hurst=1.00"
baseline,BT-202507160400-63,LONG,2025-07-16T04:00:00+00:00,2025-07-17T04:00:00+00:00,117477.7,118090.8,0.1097051,115128.146,123351.585,67.26019681,0.00521886,44.001451,0.00880029,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.94, trend_strength=1.00, adx=33.1, hurst=1.00"
baseline,BT-202507170800-64,LONG,2025-07-17T08:00:00+00:00,2025-07-18T08:00:00+00:00,118293.8,119356.5,0.10994328,115927.924,124208.49,116.83672366,0.00898356,93.3214989,0.0186643,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.99, trend_strength=1.00, adx=27.4, hurst=1.00"
baseline,BT-202507182000-65,LONG,2025-07-18T20:00:00+00:00,2025-07-19T20:00:00+00:00,117361.7,117978.4,0.11255864,115014.466,123229.785,69.41491329,0.0052547,45.57432174,0.00911486,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.83, trend_strength=1.00, adx=22.4, hurst=1.00"
baseline,BT-202507210000-66,LONG,2025-07-21T00:00:00+00:00,2025-07-22T00:00:00+00:00,117216.1,117330.2,0.05220427,114871.778,123076.905,5.95650721,0.00097342,-5.06337814,-0.00101268,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=13.3, hurst=1.00"
baseline,BT-202507220400-67,LONG,2025-07-22T04:00:00+00:00,2025-07-23T04:00:00+00:00,117176.9,118620.7,0.08007738,114833.362,123035.745,115.61572124,0.01232154,98.62189575,0.01972438,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=13.2, hurst=1.00"
baseline,BT-202507231600-68,LONG,2025-07-23T16:00:00+00:00,2025-07-24T16:00:00+00:00,118530.9,119074.1,0.07066666,116160.282,124457.445,38.38612971,0.00458277,23.27446081,0.00465489,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.99, trend_strength=1.00, adx=10.7, hurst=1.00"
baseline,BT-202507250800-69,LONG,2025-07-25T08:00:00+00:00,2025-07-26T08:00:00+00:00,115288.9,117288.0,0.00865241,112983.122,121053.345,17.29703283,0.01733992,15.48592066,0.00309718,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=14.7, hurst=1.00"
baseline,BT-202508241200-70,SHORT,2025-08-24T12:00:00+00:00,2025-08-25T12:00:00+00:00,114701.9,111183.7,0.01513837,116995.938,108966.805,53.25981333,0.03067255,50.18223817,0.01003645,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.82, trend_strength=1.00, adx=19.4, hurst=1.00"
baseline,BT-202508281200-71,SHORT,2025-08-28T12:00:00+00:00,2025-08-29T12:00:00+00:00,112876.5,110047.8,0.1095131,115134.03,107232.675,309.77970597,0.02506013,287.80794988,0.05756159,MAX_DURATION,93,BEAR_TREND,"BEAR_TREND: state_conf=0.71, trend_strength=1.00, adx=21.7, hurst=1.00"
baseline,BT-202510060400-72,LONG,2025-10-06T04:00:00+00:00,2025-10-07T04:00:00+00:00,123792.8,124277.8,0.00949004,121316.944,129982.44,4.6026694,0.00391784,2.4838904,0.00049678,MAX_DURATION,93,BULL_TREND,"BULL_TREND: state_conf=0.54, trend_strength=1.00, adx=56.5, hurst=1.00"
baseline,BT-202510121600-73,SHORT,2025-10-12T16:00:00+00:00,2025-10-12T20:30:00+00:00,113119.0,115381.38,0.10391369,115381.38,107463.05,-235.09225398,-0.02,-256.46218689,-0.05129244,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=46.2, hurst=1.00"
baseline,BT-202510130000-74,SHORT,2025-10-13T00:00:00+00:00,2025-10-14T00:00:00+00:00,114894.5,115112.0,0.06101412,117192.39,109149.775,-13.2705711,-0.00189304,-25.90085353,-0.00518017,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=44.9, hurst=1.00"
baseline,BT-202510140400-75,SHORT,2025-10-14T04:00:00+00:00,2025-10-15T04:00:00+00:00,113440.9,111978.7,0.10627435,115709.718,107768.855,155.39435457,0.01288953,133.83369633,0.02676674,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=40.2, hurst=1.00"
baseline,BT-202510150800-76,SHORT,2025-10-15T08:00:00+00:00,2025-10-16T08:00:00+00:00,112524.4,110518.2,0.12550545,114774.888,106898.18,251.78903379,0.01782902,226.59532845,0.04531907,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.96, trend_strength=1.00, adx=41.2, hurst=1.00"
baseline,BT-202510170000-77,SHORT,2025-10-17T00:00:00+00:00,2025-10-18T00:00:00+00:00,108129.4,106378.5,0.13468174,110291.988,102722.93,235.81425857,0.01619264,209.81303823,0.04196261,MAX_DURATION,93,BEAR_TREND,"BEAR_TREND: state_conf=0.55, trend_strength=1.00, adx=41.2, hurst=1.00"
baseline,BT-202510180400-78,SHORT,2025-10-18T04:00:00+00:00,2025-10-19T04:00:00+00:00,107024.9,107221.9,0.13992754,109165.398,101673.655,-27.56572538,-0.00184069,-54.5468558,-0.01090937,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=44.7, hurst=1.00"
baseline,BT-202510201600-79,SHORT,2025-10-20T16:00:00+00:00,2025-10-21T15:45:00+00:00,111079.2,113300.784,0.13438601,113300.784,105525.24,-298.54980964,-0.02,-325.68804705,-0.06513761,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=0.74, trend_strength=1.00, adx=29.2, hurst=1.00"
baseline,BT-202510250800-80,SHORT,2025-10-25T08:00:00+00:00,2025-10-26T08:00:00+00:00,111445.5,111672.9,0.12925626,113674.41,105873.225,-29.39287352,-0.00204046,-55.34838433,-0.01106968,MAX_DURATION,94,BEAR_TREND,"BEAR_TREND: state_conf=0.83, trend_strength=1.00, adx=16.0, hurst=1.00"
baseline,BT-202511111600-81,SHORT,2025-11-11T16:00:00+00:00,2025-11-12T16:00:00+00:00,103417.2,102124.9,0.06513361,105485.544,98246.34,84.1721642,0.01249599,72.12325196,0.01442465,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.86, trend_strength=1.00, adx=20.1, hurst=1.00"
