1769904000000000,78744.33000000,79344.22000000,75678.00000000,77004.32000000,26.89563000,1769990399999999,2087172.40664650,3605,13.34808000,1036404.10857140,0
1769990400000000,76985.19000000,79283.74000000,74544.95000000,78690.16000000,66.97669000,1770076799999999,5137875.76537160,10447,32.01001000,2458066.85873270,0
1770076800000000,78706.21000000,79135.76000000,72897.64000000,75628.32000000,53.19964000,1770163199999999,4100321.35250500,7981,22.12647000,1698493.59349880,0
1770163200000000,75671.04000000,76874.87000000,71755.42000000,73037.85000000,128.68323000,1770249599999999,9634019.96708100,24796,61.18848000,4585177.09965760,0
1770249600000000,73006.91000000,73168.31000000,62254.50000000,62734.53000000,167.41837000,1770335999999999,11305064.69845350,23608,76.43808000,5136524.01459550,0
1770336000000000,62855.61000000,71707.85000000,60000.00000000,70528.32000000,164.38529000,1770422399999999,10925321.91631200,30806,74.31126000,4964513.43424390,0
1770422400000000,70543.86000000,71652.40000000,67335.95000000,69309.57000000,43.42936000,1770508799999999,3002994.50679630,7836,19.75669000,1367495.91686270,0
1770508800000000,69286.85000000,72243.49000000,68855.17000000,70302.22000000,20.56023000,1770595199999999,1446150.61442770,2623,11.15605000,785317.80827280,0
1770595200000000,70349.63000000,71384.24000000,68273.32000000,70082.71000000,49.00106000,1770681599999999,3429378.62981880,7801,22.48621000,1573132.72831400,0
1770681600000000,70162.71000000,70467.59000000,67900.78000000,68783.24000000,47.31602000,1770767999999999,3277457.88419800,8716,23.48410000,1626201.23840950,0
1770768000000000,68790.26000000,69239.80000000,65766.56000000,67047.96000000,37.57243000,1770854399999999,2528010.42017380,6815,17.51237000,1178894.38163320,0
1770854400000000,67023.33000000,68341.01000000,65126.71000000,66237.88000000,57.76062000,1770940799999999,3862138.45989860,11965,30.36820000,2027607.43808590,0
1770940800000000,66188.92000000,69393.69000000,65850.81000000,68811.29000000,41.57740000,1771027199999999,2816857.29588160,9024,30.72256000,2085782.06716920,0
1771027200000000,68811.48000000,70693.64000000,68707.60000000,69739.93000000,15.79071000,1771113599999999,1097990.61215640,5357,8.41885000,585666.64088150,0
1771113600000000,69765.10000000,70921.62000000,68043.78000000,68787.94000000,30.23139000,1771199999999999,2093902.63273660,6412,24.73367000,1713547.50709390,0
1771200000000000,68786.66000000,70092.16000000,67270.76000000,68877.94000000,39.37427000,1771286399999999,2694208.44234220,9038,29.85672000,2043478.77408330,0
1771286400000000,68831.96000000,69219.37000000,66604.72000000,67478.78000000,56.12089000,1771372799999999,3797026.03957170,12511,48.33098000,3270300.04258420,0
1771372800000000,67501.35000000,68435.76000000,65849.05000000,66438.72000000,37.31343000,1771459199999999,2500335.92738490,8504,29.89247000,2003006.14947530,0
1771459200000000,66405.75000000,67276.38000000,65621.02000000,66951.21000000,45.35985000,1771545599999999,3015577.17685800,10008,35.29837000,2346416.89149200,0
1771545600000000,66935.58000000,68293.88000000,66393.14000000,67981.69000000,43.51330000,1771631999999999,2931568.44640400,9087,31.98888000,2154442.41192830,0
1771632000000000,67995.58000000,68757.64000000,67547.27000000,67972.75000000,47.87991000,1771718399999999,3273184.91060790,9105,34.59819000,2365552.52771210,0
1771718400000000,67972.59000000,68279.71000000,67188.49000000,67629.47000000,72.02343000,1771804799999999,4873008.43096610,13445,38.19966000,2586191.30520420,0
1771804800000000,67639.37000000,67643.61000000,63900.00000000,64660.26000000,61.05170000,1771891199999999,3997953.28026470,12841,42.56683000,2785851.17078380,0
1771891200000000,64679.25000000,65105.69000000,62526.80000000,64139.19000000,9.27242000,1771977599999999,587305.53503920,3095,4.27370000,271191.71299460,0
1771977600000000,64096.70000000,70027.62000000,64005.21000000,67973.02000000,8.19236000,1772063999999999,545217.97656950,3176,3.94948000,263639.56051050,0
1772064000000000,67845.93000000,68833.19000000,66540.75000000,67514.55000000,5.38401000,1772150399999999,366301.83314780,2405,1.69588000,115082.38959780,0
1772150400000000,67514.55000000,68311.90000000,64985.76000000,65929.48000000,5.39043000,1772236799999999,359409.38921270,2514,1.75130000,116414.28259580,0
1772236800000000,65875.04000000,67700.28000000,63108.72000000,67049.54000000,3.66556000,1772323199999999,236209.45236930,1528,1.70672000,110351.55587170,0
