1767225600000000,87626.01000000,88739.43000000,87467.19000000,88739.43000000,0.56844000,1767311999999999,50038.91912730,215,0.23404000,20592.43201800,0
1767312000000000,88744.02000000,90896.42000000,88355.82000000,89932.07000000,4.08275000,1767398399999999,366561.72892340,1434,3.18987000,286697.20607160,0
1767398400000000,90018.56000000,90638.44000000,89382.47000000,90638.44000000,0.44557000,1767484799999999,40122.42296540,263,0.37714000,33958.22156360,0
1767484800000000,90809.00000000,91736.25000000,90809.00000000,91576.51000000,0.86675000,1767571199999999,79090.10377890,299,0.49998000,45639.88135680,0
1767571200000000,91580.43000000,95074.64000000,91580.43000000,93903.62000000,7.25174000,1767657599999999,674962.65640730,1864,4.99898000,465753.02462770,0
1767657600000000,93867.77000000,94558.16000000,91305.73000000,93745.01000000,1.87910000,1767743999999999,175569.84843290,1119,1.17933000,110547.04820810,0
1767744000000000,93751.84000000,93751.84000000,90659.00000000,91306.99000000,21.92700000,1767830399999999,2006788.92964870,2907,10.84927000,992940.09375090,0
1767830400000000,91229.19000000,91547.36000000,89253.49000000,91024.00000000,13.93252000,1767916799999999,1267659.88081120,1501,6.95722000,633067.87180220,0
1767916800000000,91076.31000000,92011.21000000,89362.92000000,90570.03000000,16.79893000,1768003199999999,1522918.79238600,2528,8.42997000,764502.48223010,0
1768003200000000,90594.06000000,90768.50000000,90335.91000000,90414.99000000,1.03055000,1768089599999999,93271.48665170,243,0.68838000,62323.46525680,0
1768089600000000,90409.96000000,91149.25000000,90160.27000000,90849.64000000,11.87289000,1768175999999999,1076336.95671060,1225,6.03281000,546916.94855260,0
1768176000000000,90889.27000000,92376.88000000,90063.68000000,91197.22000000,1.88159000,1768262399999999,171381.98397850,1209,1.32316000,120455.43125160,0
1768262400000000,91207.89000000,96491.94000000,91040.20000000,95383.64000000,3.35168000,1768348799999999,315269.21138290,1623,2.63654000,247865.56781680,0
1768348800000000,95372.84000000,97900.00000000,94637.23000000,97038.53000000,2.60675000,1768435199999999,249648.70533480,910,2.26802000,217042.69537810,0
1768435200000000,96910.88000000,97155.38000000,95163.43000000,95551.77000000,2.39048000,1768521599999999,229555.44835470,1231,1.02633000,98685.49492560,0
1768521600000000,95635.07000000,95857.74000000,94274.95000000,95512.19000000,0.79583000,1768607999999999,75844.42348770,385,0.49198000,46871.35393910,0
1768608000000000,95553.99000000,95720.76000000,95082.57000000,95168.83000000,0.42048000,1768694399999999,40111.53802040,224,0.34107000,32539.11039250,0
1768694400000000,95262.03000000,95953.63000000,93624.72000000,93628.05000000,0.86830000,1768780799999999,82662.89301300,369,0.65261000,62251.11204160,0
1768780800000000,93664.19000000,93664.19000000,91973.24000000,92615.92000000,1.19405000,1768867199999999,110862.19473430,843,0.65328000,60713.57008920,0
1768867200000000,92590.15000000,92816.27000000,87855.16000000,88371.68000000,7.27660000,1768953599999999,656459.15691830,2088,1.80433000,162756.43384930,0
1768953600000000,88444.48000000,90479.49000000,87214.95000000,89423.87000000,31.55823000,1769039999999999,2811468.91382740,3280,17.39907000,1549516.87408970,0
1769040000000000,89466.13000000,90274.94000000,88542.85000000,89460.25000000,13.95102000,1769126399999999,1248706.41186800,3602,7.72578000,691504.95088740,0
1769126400000000,89491.15000000,91132.70000000,88469.26000000,89516.72000000,27.32787000,1769212799999999,2442252.56896030,6782,15.03718000,1342169.11216310,0
1769212800000000,89520.31000000,89817.12000000,89043.01000000,89128.69000000,10.84116000,1769299199999999,968557.97193830,16920,9.00159000,804069.92835350,0
1769299200000000,89128.69000000,89209.47000000,86054.28000000,86563.18000000,17.43239000,1769385599999999,1530139.20447330,18612,11.68225000,1028126.81823650,0
1769385600000000,86609.82000000,88759.50000000,86445.23000000,88311.60000000,17.04688000,1769471999999999,1495706.58137040,4124,8.29589000,728055.41084390,0
1769472000000000,88324.31000000,89446.90000000,87214.94000000,89136.90000000,27.41090000,1769558399999999,2412591.48692640,7475,15.07636000,1325869.27996070,0
1769558400000000,89170.16000000,90493.10000000,88719.34000000,89194.06000000,18.65761000,1769644799999999,1668468.73382670,3818,7.71708000,690134.12634200,0
1769644800000000,89200.03000000,89251.92000000,83276.45000000,84614.57000000,42.88282000,1769731199999999,3683298.75373410,7611,19.02309000,1631384.07745840,0
1769731200000000,84643.59000000,84646.43000000,80815.64000000,84156.70000000,63.89848000,1769817599999999,5298724.35651550,14240,37.25070000,3088532.93219170,0
1769817600000000,84131.08000000,84138.13000000,75678.00000000,78610.81000000,28.47682000,1769903999999999,2277158.90752280,5297,14.19471000,1138061.78146770,0
