phase,trade_id,action,entry_time,exit_time,entry_price,exit_price,size,stop_loss,take_profit,pnl,pnl_pct,net_pnl,net_pnl_pct,exit_reason,conviction,regime,reasoning
training,BT-202503090000-20,SHORT,2025-03-09T00:00:00+00:00,2025-03-09T12:00:00+00:00,86184.7,84990.0,0.01458781,87908.394,82737.312,17.42805661,0.01386209,15.18070249,0.00303614,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.93, trend_strength=1.00, adx=15.6, hurst=1.00"
training,BT-202503110800-21,SHORT,2025-03-11T08:00:00+00:00,2025-03-11T11:30:00+00:00,80386.0,81993.72,0.01569431,81993.72,77170.56,-25.23205607,-0.02,-27.52565502,-0.00550513,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=0.76, trend_strength=1.00, adx=35.6, hurst=1.00"
training,BT-202503111200-22,SHORT,2025-03-11T12:00:00+00:00,2025-03-11T18:45:00+00:00,81684.5,83318.19,0.0153676,83318.19,78417.12,-25.10589444,-0.02,-27.38802527,-0.00547761,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=0.95, trend_strength=1.00, adx=35.7, hurst=1.00"
training,BT-202503120000-23,SHORT,2025-03-12T00:00:00+00:00,2025-03-12T12:00:00+00:00,82896.0,82971.9,0.0150673,84553.92,79580.16,-1.14360807,-0.00091561,-3.39287157,-0.00067857,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=34.8, hurst=1.00"
training,BT-202504010400-24,SHORT,2025-04-01T04:00:00+00:00,2025-04-01T15:00:00+00:00,82930.0,84588.6,0.01505767,84588.6,79612.8,-24.97465146,-0.02,-27.24485227,-0.00544897,STOP_LOSS,95,BEAR_TREND,"BEAR_TREND: state_conf=0.96, trend_strength=1.00, adx=31.7, hurst=1.00"
training,BT-202504061200-25,LONG,2025-04-06T12:00:00+00:00,2025-04-06T17:30:00+00:00,82810.1,81153.898,0.01500408,81153.898,86122.504,-24.8497873,-0.02,-27.06390832,-0.00541278,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=0.96, trend_strength=1.00, adx=8.8, hurst=1.00"
training,BT-202504140000-26,SHORT,2025-04-14T00:00:00+00:00,2025-04-14T02:30:00+00:00,83713.8,85388.076,0.0147679,85388.076,80365.248,-24.72554054,-0.02,-26.97309712,-0.00539462,STOP_LOSS,90,BEAR_TREND,"BEAR_TREND: state_conf=0.50, trend_strength=1.00, adx=21.4, hurst=1.00"
training,BT-202504141600-27,LONG,2025-04-14T16:00:00+00:00,2025-04-15T04:00:00+00:00,84054.4,85351.9,0.01463451,82373.312,87416.576,18.98827672,0.01543643,16.75702015,0.0033514,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.85, trend_strength=1.00, adx=22.5, hurst=1.00"
training,BT-202504152000-28,LONG,2025-04-15T20:00:00+00:00,2025-04-16T08:00:00+00:00,83954.5,83325.0,0.01470847,82275.41,87312.68,-9.25898186,-0.00749811,-11.47336667,-0.00229467,MAX_DURATION,93,BULL_TREND,"BULL_TREND: state_conf=0.66, trend_strength=1.00, adx=24.0, hurst=1.00"
training,BT-202504161200-29,SHORT,2025-04-16T12:00:00+00:00,2025-04-17T00:00:00+00:00,84008.4,83990.1,0.01467148,85688.568,80648.064,0.26848808,0.00021784,-1.94981983,-0.00038996,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.96, trend_strength=1.00, adx=19.1, hurst=1.00"
training,BT-202504191600-30,LONG,2025-04-19T16:00:00+00:00,2025-04-20T04:00:00+00:00,85146.3,85116.7,0.0144762,83443.374,88552.152,-0.42849552,-0.00034764,-2.64678072,-0.00052936,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=19.4, hurst=1.00"
training,BT-202504200800-31,LONG,2025-04-20T08:00:00+00:00,2025-04-20T20:00:00+00:00,84736.6,84608.9,0.01454493,83041.868,88126.064,-1.85738756,-0.00150702,-4.07419453,-0.00081484,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.88, trend_strength=1.00, adx=18.0, hurst=1.00"
training,BT-202504210800-32,LONG,2025-04-21T08:00:00+00:00,2025-04-21T20:00:00+00:00,87400.7,87369.2,0.01409626,85652.686,90896.728,-0.44403219,-0.00036041,-2.66127403,-0.00053225,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.99, trend_strength=1.00, adx=19.7, hurst=1.00"
training,BT-202504220000-33,LONG,2025-04-22T00:00:00+00:00,2025-04-22T12:00:00+00:00,87466.0,88572.8,0.01408447,85716.68,90964.64,15.5886914,0.01265406,13.35722264,0.00267144,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=23.3, hurst=1.00"
training,BT-202504222000-34,LONG,2025-04-22T20:00:00+00:00,2025-04-23T08:00:00+00:00,91356.3,94102.6,0.01352736,89529.174,95010.552,37.15018877,0.03006142,34.89230382,0.00697846,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.99, trend_strength=1.00, adx=32.8, hurst=1.00"
training,BT-202504231200-35,LONG,2025-04-23T12:00:00+00:00,2025-04-24T00:00:00+00:00,93425.2,93632.2,0.01332721,91556.696,97162.208,2.75873247,0.00221568,0.5150751,0.00010302,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=43.7, hurst=1.00"
training,BT-202504240400-36,LONG,2025-04-24T04:00:00+00:00,2025-04-24T16:00:00+00:00,92632.8,93144.8,0.01344866,90780.144,96338.112,6.88571392,0.0055272,4.6371015,0.00092742,MAX_DURATION,93,BULL_TREND,"BULL_TREND: state_conf=0.54, trend_strength=1.00, adx=45.0, hurst=1.00"
training,BT-202504251600-37,LONG,2025-04-25T16:00:00+00:00,2025-04-26T04:00:00+00:00,94999.8,94685.0,0.01313169,93099.804,98799.792,-4.13385601,-0.00331369,-6.37565063,-0.00127513,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=41.5, hurst=1.00"
training,BT-202504281200-38,LONG,2025-04-28T12:00:00+00:00,2025-04-28T16:15:00+00:00,95276.1,93370.578,0.01308276,93370.578,99087.144,-24.929487,-0.02,-27.15070928,-0.00543014,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=35.5, hurst=1.00"
training,BT-202504282000-39,LONG,2025-04-28T20:00:00+00:00,2025-04-29T08:00:00+00:00,94741.0,94877.9,0.01309087,92846.18,98530.64,1.7921401,0.00144499,-0.44190827,-8.838e-05,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.93, trend_strength=1.00, adx=32.8, hurst=1.00"
training,BT-202504291600-40,LONG,2025-04-29T16:00:00+00:00,2025-04-30T04:00:00+00:00,94790.6,94989.3,0.01308875,92894.788,98582.224,2.60073462,0.0020962,0.36515165,7.303e-05,MAX_DURATION,94,BULL_TREND,"BULL_TREND: state_conf=0.68, trend_strength=1.00, adx=28.5, hurst=1.00"
training,BT-202505011200-41,LONG,2025-05-01T12:00:00+00:00,2025-05-02T00:00:00+00:00,96130.0,96423.2,0.01291314,94207.4,99975.2,3.78613265,0.00305004,1.54831362,0.00030966,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=19.6, hurst=1.00"
training,BT-202505021600-42,LONG,2025-05-02T16:00:00+00:00,2025-05-03T04:00:00+00:00,97270.1,96292.1,0.01277152,95324.698,101160.904,-12.49054656,-0.01005448,-14.71542422,-0.00294308,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=22.5, hurst=1.00"
training,BT-202505050000-43,LONG,2025-05-05T00:00:00+00:00,2025-05-05T12:00:00+00:00,94230.2,93986.1,0.01315039,92345.596,97999.408,-3.2100102,-0.00259046,-5.43761682,-0.00108752,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=17.1, hurst=1.00"
training,BT-202505051600-44,LONG,2025-05-05T16:00:00+00:00,2025-05-06T04:00:00+00:00,93726.0,94418.4,0.01321258,91851.48,97475.04,9.14839039,0.00738749,6.91110658,0.00138222,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.99, trend_strength=1.00, adx=23.1, hurst=1.00"
training,BT-202505061200-45,LONG,2025-05-06T12:00:00+00:00,2025-05-07T00:00:00+00:00,93770.3,96798.9,0.01323072,91894.894,97521.112,40.07055859,0.03229807,37.80133565,0.00756027,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.99, trend_strength=1.00, adx=24.2, hurst=1.00"
training,BT-202505070400-46,LONG,2025-05-07T04:00:00+00:00,2025-05-07T16:00:00+00:00,96453.8,96889.0,0.01296648,94524.724,100311.952,5.6430121,0.004512,3.38673523,0.00067735,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=23.9, hurst=1.00"
training,BT-202505072000-47,LONG,2025-05-07T20:00:00+00:00,2025-05-08T08:00:00+00:00,96124.5,99212.1,0.01302558,94202.01,99969.48,40.21778081,0.03212084,37.92785359,0.00758557,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=24.3, hurst=1.00"
training,BT-202505121600-48,LONG,2025-05-12T16:00:00+00:00,2025-05-13T04:00:00+00:00,102481.8,101681.3,0.01231567,100432.164,106581.072,-9.85869384,-0.00781114,-12.12166064,-0.00242433,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.77, trend_strength=1.00, adx=58.0, hurst=1.00"
training,BT-202505130800-49,LONG,2025-05-13T08:00:00+00:00,2025-05-13T20:00:00+00:00,102624.0,104744.7,0.01227459,100571.52,106728.96,26.03072301,0.02066476,23.73989902,0.00474798,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.69, trend_strength=1.00, adx=43.9, hurst=1.00"
training,BT-202505151200-50,LONG,2025-05-15T12:00:00+00:00,2025-05-16T00:00:00+00:00,102335.3,103714.2,0.01237281,100288.594,106428.712,17.06086771,0.01347433,14.76640094,0.00295328,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.99, trend_strength=1.00, adx=26.0, hurst=1.00"
training,BT-202505190400-51,LONG,2025-05-19T04:00:00+00:00,2025-05-19T16:00:00+00:00,103569.5,104740.5,0.01226655,101498.11,107712.28,14.36413005,0.01130642,12.0644124,0.00241288,MAX_DURATION,92,BULL_TREND,"BULL_TREND: state_conf=0.67, trend_strength=1.00, adx=17.8, hurst=1.00"
training,BT-202505231200-52,LONG,2025-05-23T12:00:00+00:00,2025-05-23T23:45:00+00:00,109033.2,106852.536,0.0116848,106852.536,113394.528,-25.48062271,-0.02,-27.75095129,-0.00555019,STOP_LOSS,95,BULL_TREND,"BULL_TREND: state_conf=0.98, trend_strength=1.00, adx=38.3, hurst=1.00"
training,BT-202505262000-53,LONG,2025-05-26T20:00:00+00:00,2025-05-27T08:00:00+00:00,109074.4,109488.0,0.01162198,106892.912,113437.376,4.80685093,0.00379191,2.52073683,0.00050415,MAX_DURATION,93,BULL_TREND,"BULL_TREND: state_conf=0.70, trend_strength=1.00, adx=17.0, hurst=1.00"
training,BT-202505271600-54,LONG,2025-05-27T16:00:00+00:00,2025-05-28T04:00:00+00:00,110091.3,108807.3,0.01152555,107889.474,114494.952,-14.7988062,-0.01166305,-17.06944324,-0.00341389,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=15.2, hurst=1.00"
training,BT-202505281600-55,LONG,2025-05-28T16:00:00+00:00,2025-05-29T04:00:00+00:00,107065.5,107996.5,0.01181672,104924.19,111348.12,11.00136632,0.00869561,8.71417383,0.00174283,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.83, trend_strength=1.00, adx=18.1, hurst=1.00"
training,BT-202506031600-56,LONG,2025-06-03T16:00:00+00:00,2025-06-04T04:00:00+00:00,106556.1,105474.8,0.01189902,104424.978,110818.344,-12.86641033,-0.01014771,-15.13707683,-0.00302742,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=1.00, trend_strength=1.00, adx=23.3, hurst=1.00"
training,BT-202506052000-57,SHORT,2025-06-05T20:00:00+00:00,2025-06-06T08:00:00+00:00,101873.0,103096.7,0.01241444,103910.46,97798.08,-15.19155023,-0.01201201,-17.4816789,-0.00349634,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.98, trend_strength=1.00, adx=15.5, hurst=1.00"
training,BT-202506061200-58,SHORT,2025-06-06T12:00:00+00:00,2025-06-07T00:00:00+00:00,103865.9,104240.1,0.01213968,105943.218,99711.264,-4.54266826,-0.00360272,-6.81637539,-0.00136328,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.97, trend_strength=1.00, adx=17.6, hurst=1.00"
training,BT-202507171200-59,LONG,2025-07-17T12:00:00+00:00,2025-07-18T00:00:00+00:00,117968.8,119176.5,0.01067878,115609.424,122687.552,12.89676261,0.01023745,10.61758495,0.00212352,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.99, trend_strength=1.00, adx=26.9, hurst=1.00"
training,BT-202507190400-60,LONG,2025-07-19T04:00:00+00:00,2025-07-19T16:00:00+00:00,118295.3,118025.6,0.01067656,115929.394,123027.112,-2.87946823,-0.00227989,-5.15025365,-0.00103005,MAX_DURATION,92,BULL_TREND,"BULL_TREND: state_conf=0.67, trend_strength=1.00, adx=19.8, hurst=1.00"
training,BT-202507192000-61,LONG,2025-07-19T20:00:00+00:00,2025-07-20T08:00:00+00:00,117978.4,117984.3,0.01069914,115618.832,122697.536,0.06312493,5.001e-05,-2.20901323,-0.0004418,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.98, trend_strength=1.00, adx=15.7, hurst=1.00"
training,BT-202507201200-62,LONG,2025-07-20T12:00:00+00:00,2025-07-21T00:00:00+00:00,117869.2,117216.1,0.01070919,115511.816,122583.968,-6.99417199,-0.00554089,-9.25998922,-0.001852,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.99, trend_strength=1.00, adx=14.2, hurst=1.00"
training,BT-202507230800-63,LONG,2025-07-23T08:00:00+00:00,2025-07-23T20:00:00+00:00,118326.9,118344.4,0.01065298,115960.362,123059.976,0.18642715,0.0001479,-2.08270198,-0.00041654,MAX_DURATION,94,BULL_TREND,"BULL_TREND: state_conf=0.84, trend_strength=1.00, adx=10.6, hurst=1.00"
training,BT-202507240000-64,LONG,2025-07-24T00:00:00+00:00,2025-07-24T12:00:00+00:00,118713.4,118558.0,0.01061869,116339.132,123461.936,-1.65014443,-0.00130904,-3.91770505,-0.00078354,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.90, trend_strength=1.00, adx=10.9, hurst=1.00"
training,BT-202507241600-65,LONG,2025-07-24T16:00:00+00:00,2025-07-25T02:30:00+00:00,119074.1,116692.618,0.01058306,116692.618,123837.064,-25.20336689,-0.02,-27.44899193,-0.0054898,STOP_LOSS,94,BULL_TREND,"BULL_TREND: state_conf=0.84, trend_strength=1.00, adx=10.9, hurst=1.00"
training,BT-202508080400-66,SHORT,2025-08-08T04:00:00+00:00,2025-08-08T16:00:00+00:00,116692.2,116162.1,0.01074509,119026.044,112024.512,5.69597221,0.00454272,3.44413698,0.00068883,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=18.9, hurst=1.00"
training,BT-202508210400-67,SHORT,2025-08-21T04:00:00+00:00,2025-08-21T16:00:00+00:00,113912.0,112748.8,0.01101984,116190.24,109355.52,12.81827789,0.01021139,10.57029128,0.00211406,MAX_DURATION,92,BEAR_TREND,"BEAR_TREND: state_conf=0.52, trend_strength=1.00, adx=33.1, hurst=1.00"
training,BT-202508272000-68,SHORT,2025-08-27T20:00:00+00:00,2025-08-28T08:00:00+00:00,112032.9,113079.3,0.01123328,114273.558,107551.584,-11.75450419,-0.00934011,-14.03038008,-0.00280608,MAX_DURATION,93,BEAR_TREND,"BEAR_TREND: state_conf=0.63, trend_strength=1.00, adx=26.1, hurst=1.00"
training,BT-202509020000-69,SHORT,2025-09-02T00:00:00+00:00,2025-09-02T12:00:00+00:00,109187.9,109698.6,0.01149906,111371.658,104820.384,-5.87256994,-0.00467726,-8.13786121,-0.00162757,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=0.99, trend_strength=1.00, adx=18.0, hurst=1.00"
training,BT-202509021600-70,SHORT,2025-09-02T16:00:00+00:00,2025-09-03T04:00:00+00:00,110789.9,110991.8,0.01131953,113005.698,106358.304,-2.28541311,-0.00182237,-4.54483171,-0.00090897,MAX_DURATION,95,BEAR_TREND,"BEAR_TREND: state_conf=1.00, trend_strength=1.00, adx=14.0, hurst=1.00"
training,BT-202509030800-71,SHORT,2025-09-03T08:00:00+00:00,2025-09-03T20:00:00+00:00,111041.4,112140.0,0.01128875,113262.228,106599.744,-12.40182075,-0.00989361,-14.66931836,-0.00293386,MAX_DURATION,90,BEAR_TREND,"BEAR_TREND: state_conf=0.58, trend_strength=1.00, adx=11.1, hurst=1.00"
training,BT-202509040000-72,SHORT,2025-09-04T00:00:00+00:00,2025-09-04T12:00:00+00:00,111659.7,110763.8,0.01119847,113892.894,107193.312,10.03270927,0.00802349,7.79098868,0.0015582,MAX_DURATION,92,BEAR_TREND,"BEAR_TREND: state_conf=0.70, trend_strength=1.00, adx=11.9, hurst=1.00"
training,BT-202509081200-73,SHORT,2025-09-08T12:00:00+00:00,2025-09-09T00:00:00+00:00,112022.0,112012.7,0.01118464,114262.44,107541.12,0.10401715,8.302e-05,-2.15115555,-0.00043023,MAX_DURATION,93,BEAR_TREND,"BEAR_TREND: state_conf=0.80, trend_strength=1.00, adx=7.9, hurst=1.00"
training,BT-202509090400-74,SHORT,2025-09-09T04:00:00+00:00,2025-09-09T16:00:00+00:00,111657.7,110830.1,0.01122137,113890.854,107191.392,9.28680581,0.00741194,7.03985154,0.00140797,MAX_DURATION,89,BEAR_TREND,"BEAR_TREND: state_conf=0.52, trend_strength=1.00, adx=11.3, hurst=1.00"
training,BT-202509150400-75,LONG,2025-09-15T04:00:00+00:00,2025-09-15T16:00:00+00:00,115387.7,114788.1,0.01087875,113079.946,120003.208,-6.5228985,-0.00519639,-8.77652229,-0.0017553,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.81, trend_strength=1.00, adx=28.5, hurst=1.00"
training,BT-202509152000-76,LONG,2025-09-15T20:00:00+00:00,2025-09-16T08:00:00+00:00,115246.7,115799.4,0.01087791,112941.766,119856.568,6.01222086,0.0047958,3.75025325,0.00075005,MAX_DURATION,95,BULL_TREND,"BULL_TREND: state_conf=0.99, trend_strength=1.00, adx=25.8, hurst=1.00"
