phase,timestamp,balance,equity,drawdown_pct,open_positions
baseline,2025-06-30T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-01T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-01T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-01T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-01T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-01T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-01T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-02T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-02T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-02T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-02T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-02T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-02T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-03T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-03T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-03T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-03T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-03T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-03T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-04T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-04T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-04T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-04T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-04T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-04T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-05T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-05T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-05T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-05T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-05T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-05T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-06T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-06T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-06T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-06T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-06T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-06T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-07T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-07T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-07T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-07T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-07T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-07T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-08T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-08T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-08T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-08T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-08T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-08T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-09T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-09T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-09T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-09T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-09T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-09T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-10T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-10T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-10T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-10T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-10T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-10T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-11T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-11T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-11T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-11T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-11T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-11T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-12T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-12T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-12T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-12T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-12T16:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-12T20:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-13T00:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-13T04:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-13T08:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
baseline,2025-07-13T12:00:00+00:00,4751.98909763,4751.98909763,0.06358855,0
