1764835200000000,90990.23000000,99000.00000000,90990.23000000,92970.97000000,0.17664000,1764849599999999,16499.59881180,124,0.15303000,14296.76577370,0
1764849600000000,92954.53000000,93138.62000000,91833.91000000,92936.28000000,0.21776000,1764863999999999,20263.79219940,74,0.20766000,19330.11794520,0
1764864000000000,92802.17000000,93030.93000000,91076.27000000,92022.99000000,0.45852000,1764878399999999,42491.77094200,66,0.45559000,42222.00421560,0
1764878400000000,92134.53000000,92534.54000000,91868.82000000,92409.95000000,0.00568000,1764892799999999,524.49011290,21,0.00433000,399.94246120,0
1764892800000000,92267.67000000,92668.25000000,92134.53000000,92134.53000000,0.00542000,1764907199999999,501.00105310,14,0.00231000,213.86196660,0
1764907200000000,92410.07000000,92514.84000000,92001.58000000,92514.84000000,0.01131000,1764921599999999,1043.81412390,19,0.01077000,994.11980270,0
1764921600000000,92141.06000000,92439.60000000,91084.85000000,91554.62000000,0.14802000,1764935999999999,13594.28836580,99,0.12030000,11054.53686100,0
1764936000000000,91554.62000000,91554.62000000,90061.15000000,90331.81000000,0.42082000,1764950399999999,38273.58343060,380,0.39792000,36186.55088840,0
1764950400000000,90553.29000000,90553.29000000,88228.33000000,89511.64000000,0.32794000,1764964799999999,29193.56556230,480,0.30978000,27585.61747460,0
1764964800000000,89402.68000000,89782.97000000,89124.70000000,89307.57000000,0.02796000,1764979199999999,2501.35466120,37,0.01653000,1479.85124840,0
1764979200000000,89253.49000000,89741.06000000,89253.49000000,89741.06000000,0.00046000,1764993599999999,41.23069830,3,0.00039000,34.98295400,0
1764993600000000,89698.52000000,89770.51000000,89653.51000000,89770.51000000,0.31849000,1765007999999999,28579.64760890,385,0.31849000,28579.64760890,0
1765008000000000,89652.02000000,89735.61000000,89382.47000000,89720.63000000,0.00271000,1765022399999999,242.76548850,10,0.00112000,100.34518620,0
1765022400000000,89644.90000000,90160.27000000,89616.51000000,89953.67000000,0.00724000,1765036799999999,650.00270170,19,0.00428000,383.82265720,0
1765036800000000,89955.93000000,89955.93000000,89480.39000000,89573.69000000,0.02924000,1765051199999999,2620.32972560,31,0.00402000,360.76976620,0
1765051200000000,89575.95000000,89770.50000000,89253.49000000,89253.49000000,0.00371000,1765065599999999,331.93153670,9,0.00280000,250.64701400,0
1765065600000000,89342.55000000,89542.57000000,89244.11000000,89418.12000000,0.00373000,1765079999999999,333.47712800,9,0.00115000,102.86260040,0
1765080000000000,89592.10000000,90070.51000000,89382.47000000,89382.47000000,0.04455000,1765094399999999,4002.55382720,24,0.04435000,3984.65034360,0
1765094400000000,89294.03000000,89414.31000000,89154.44000000,89316.90000000,0.00061000,1765108799999999,54.46147420,5,0.00054000,48.21372990,0
1765108800000000,89252.01000000,89665.94000000,87973.88000000,89511.64000000,0.47359000,1765123199999999,42285.25733780,131,0.04565000,4075.83631700,0
1765123200000000,89550.00000000,91603.87000000,89336.52000000,91467.01000000,0.15069000,1765137599999999,13538.87075140,104,0.10245000,9184.15770040,0
1765137600000000,91467.01000000,91467.01000000,89253.49000000,90350.00000000,0.04426000,1765151999999999,3992.23854990,67,0.01616000,1462.43918790,0
1765152000000000,90337.62000000,91800.00000000,90337.62000000,91222.00000000,0.01161000,1765166399999999,1060.67752950,29,0.00854000,779.99023340,0
1765166400000000,91206.18000000,91736.25000000,91085.23000000,91620.47000000,0.03020000,1765180799999999,2754.77361150,22,0.00373000,340.66663900,0
1765180800000000,91868.82000000,92265.69000000,91868.82000000,92224.74000000,0.04854000,1765195199999999,4475.13983630,35,0.02123000,1956.75798540,0
1765195200000000,92001.58000000,92176.63000000,89644.40000000,90030.17000000,0.09078000,1765209599999999,8182.50993060,106,0.01827000,1650.86612920,0
1765209600000000,89900.26000000,90421.04000000,89641.04000000,90110.56000000,0.12130000,1765223999999999,10923.81501960,44,0.00221000,199.17786850,0
1765224000000000,90421.04000000,91207.89000000,90421.04000000,90692.04000000,0.00140000,1765238399999999,127.17485790,9,0.00098000,88.91445250,0
1765238400000000,90595.13000000,90595.13000000,90030.17000000,90030.17000000,0.01128000,1765252799999999,1016.85748310,7,0.01099000,990.69793150,0
1765252800000000,89837.57000000,90421.04000000,89640.99000000,90421.04000000,0.00137000,1765267199999999,123.48873310,9,0.00088000,79.32718300,0
1765267200000000,90571.77000000,90608.30000000,90019.70000000,90019.70000000,0.01458000,1765281599999999,1318.53887100,19,0.00246000,222.65072400,0
1765281600000000,90381.01000000,92842.18000000,89929.42000000,92747.50000000,0.06675000,1765295999999999,6067.51758630,81,0.04164000,3798.44565560,0
1765296000000000,92936.28000000,95738.76000000,92802.18000000,93745.02000000,2.95437000,1765310399999999,277878.98150990,466,2.53611000,238779.38474720,0
1765310400000000,93691.28000000,93691.28000000,92388.01000000,92701.44000000,0.27964000,1765324799999999,26031.35837710,111,0.09137000,8523.93157770,0
1765324800000000,92534.54000000,92534.54000000,92026.67000000,92483.46000000,0.08655000,1765339199999999,7980.63933170,41,0.00167000,154.26583130,0
1765339200000000,92534.54000000,94015.08000000,92534.54000000,92698.16000000,0.74958000,1765353599999999,70060.99320680,31,0.74942000,70046.18347990,0
1765353600000000,92802.17000000,93205.08000000,91835.23000000,92128.36000000,0.03570000,1765367999999999,3296.03251940,108,0.00497000,459.32303970,0
1765368000000000,92251.09000000,92251.09000000,91683.89000000,91978.02000000,0.34388000,1765382399999999,31654.79563470,237,0.17875000,16451.83439930,0
1765382400000000,92061.32000000,93167.32000000,91868.82000000,92941.98000000,0.25832000,1765396799999999,23917.74785600,204,0.22018000,20389.17106370,0
1765396800000000,92779.84000000,94489.37000000,91958.24000000,92001.59000000,0.53380000,1765411199999999,50005.57042050,290,0.24077000,22658.98739420,0
1765411200000000,92093.63000000,92106.24000000,89563.64000000,89866.04000000,0.06244000,1765425599999999,5708.40013330,122,0.01646000,1502.93624330,0
1765425600000000,89869.47000000,90653.34000000,89763.02000000,90301.73000000,0.13422000,1765439999999999,12145.27733760,51,0.12636000,11436.42531380,0
1765440000000000,90284.04000000,90520.25000000,90021.12000000,90290.57000000,0.04451000,1765454399999999,4019.98293260,73,0.02723000,2459.58199610,0
1765454400000000,90216.59000000,90551.71000000,89373.52000000,89983.68000000,0.43005000,1765468799999999,38506.51243320,192,0.00732000,657.03660940,0
